month,bets,staked,profit,roi_pct
2021-09,0,0.0,0.0,0.0
2021-10,0,0.0,0.0,0.0
2021-11,0,0.0,0.0,0.0
2021-12,5,13.74,9.08,66.08
2022-01,1,1.25,3.06,244.8
2022-02,14,42.6,18.63,43.73
2022-03,13,48.47,-14.39,-29.69
2022-04,7,43.25,30.26,69.97
2022-05,5,24.45,0.6,2.45
2022-08,2,2.28,3.7,162.28
2022-09,3,2.22,-2.22,-100.0
2022-10,4,10.82,8.17,75.51
2022-11,3,1.7,-0.3,-17.65
2022-12,0,0.0,0.0,0.0
2023-01,1,0.52,-0.52,-100.0
2023-02,7,4.96,-2.9,-58.47
2023-03,5,22.83,-0.31,-1.36
2023-04,10,35.76,17.73,49.58
2023-05,3,11.91,4.85,40.72
2023-08,1,0.32,0.78,243.75
2023-09,0,0.0,0.0,0.0
2023-10,1,1.55,1.0,64.52
2023-11,0,0.0,0.0,0.0
2023-12,1,1.17,-1.17,-100.0
2024-01,0,0.0,0.0,0.0
2024-02,2,0.5,1.53,306.0
2024-03,1,0.18,0.56,311.11
2024-04,2,0.44,0.11,25.0
2024-05,2,0.76,0.9,118.42
2024-08,28,20.81,3.85,18.5
2024-09,5,2.23,0.41,18.39
2024-10,4,2.44,-0.05,-2.05
2024-11,0,0.0,0.0,0.0
2024-12,1,0.89,2.63,295.51
2025-01,1,0.34,0.9,264.71
2025-02,15,18.97,9.86,51.98
2025-03,6,4.0,0.76,19.0
2025-04,7,3.35,-0.91,-27.16
2025-05,8,2.7,0.07,2.59
2025-08,0,0.0,0.0,0.0
2025-09,5,2.25,2.35,104.44
2025-10,6,5.53,3.93,71.07
2025-11,2,1.03,-1.03,-100.0
2025-12,2,2.14,3.48,162.62
2026-01,5,9.87,8.3,84.09
2026-02,0,0.0,0.0,0.0
2026-03,2,0.68,0.54,79.41
2026-04,2,3.61,2.61,72.3
