date,bets,staked,profit,cumulative_profit,drawdown
2021-11-03,1,0.1,0.36,0.36,0.0
2021-11-05,2,0.52,0.63,0.99,0.0
2021-11-06,1,0.31,-0.31,0.68,0.31
2021-11-07,2,0.57,0.24,0.92,0.07
2021-11-20,1,0.11,0.33,1.25,0.0
2021-11-26,1,0.35,-0.35,0.9,0.35
2021-11-28,1,0.17,0.13,1.03,0.22
2021-12-03,1,1.2,-1.2,-0.17,1.42
2021-12-04,1,0.91,-0.91,-1.08,2.33
2021-12-05,1,1.25,-1.25,-2.33,3.58
2021-12-10,2,4.21,3.73,1.4,0.0
2021-12-11,3,3.26,1.28,2.68,0.0
2021-12-12,1,3.74,3.85,6.53,0.0
2021-12-27,1,0.4,-0.4,6.13,0.4
2022-01-02,1,0.1,-0.1,6.03,0.5
2022-01-13,1,0.33,0.29,6.32,0.21
2022-01-14,1,1.35,3.31,9.63,0.0
2022-01-16,1,0.12,-0.12,9.51,0.12
2022-02-05,1,0.81,-0.81,8.7,0.93
2022-02-06,1,1.25,-1.25,7.45,2.18
2022-02-12,3,6.64,8.07,15.52,0.0
2022-02-13,5,16.2,-9.2,6.32,9.2
2022-02-18,1,5.4,7.67,13.99,1.53
2022-02-19,3,4.33,5.25,19.24,0.0
2022-02-20,1,0.49,-0.49,18.75,0.49
2022-02-25,1,0.52,-0.52,18.23,1.01
2022-02-26,3,9.75,8.8,27.03,0.0
2022-02-27,1,0.48,1.28,28.31,0.0
2022-03-03,1,0.91,1.07,29.38,0.0
2022-03-05,1,8.34,-8.34,21.04,8.34
2022-03-12,2,0.28,-0.28,20.76,8.62
2022-03-13,2,5.09,-5.09,15.67,13.71
2022-03-15,2,6.64,0.29,15.96,13.42
2022-03-19,2,7.35,-7.35,8.61,20.77
2022-03-20,1,2.73,-2.73,5.88,23.5
2022-03-26,2,10.35,1.25,7.13,22.25
2022-03-27,2,4.28,6.8,13.93,15.45
2022-03-28,1,2.71,3.45,17.38,12.0
2022-04-09,4,10.49,8.75,26.13,3.25
2022-04-10,6,10.43,-1.8,24.33,5.05
2022-04-16,1,0.41,0.88,25.21,4.17
2022-04-17,1,0.28,-0.28,24.93,4.45
2022-04-24,1,0.2,0.22,25.15,4.23
2022-04-25,2,0.6,-0.6,24.55,4.83
2022-04-29,1,12.24,10.2,34.75,0.0
2022-04-30,2,15.0,16.37,51.12,0.0
2022-05-01,1,8.52,10.02,61.14,0.0
2022-05-07,1,1.99,-1.99,59.15,1.99
2022-05-08,1,0.17,-0.17,58.98,2.16
2022-05-21,3,15.0,-6.39,52.59,8.55
2022-08-14,1,1.9,3.17,55.76,5.38
2022-08-28,1,0.68,1.03,56.79,4.35
2022-09-17,1,0.18,-0.18,56.61,4.53
2022-09-24,1,1.22,-1.22,55.39,5.75
2022-09-25,1,0.43,-0.43,54.96,6.18
2022-10-07,1,0.26,-0.26,54.7,6.44
2022-10-08,2,0.94,-0.07,54.63,6.51
2022-10-14,1,0.11,-0.11,54.52,6.62
2022-10-19,1,0.71,-0.71,53.81,7.33
2022-10-21,1,10.29,11.09,64.9,0.0
2022-10-22,1,0.12,-0.12,64.78,0.12
2022-10-31,1,1.17,-1.17,63.61,1.29
2022-11-05,2,1.2,0.2,63.81,1.09
2022-11-06,1,0.17,-0.17,63.64,1.26
2022-11-11,1,0.5,-0.5,63.14,1.76
2022-11-19,1,0.13,-0.13,63.01,1.89
2022-12-11,1,0.57,-0.57,62.44,2.46
2023-01-01,1,0.11,-0.11,62.33,2.57
2023-01-15,1,0.52,-0.52,61.81,3.09
2023-01-28,1,0.14,0.45,62.26,2.64
2023-02-04,1,0.49,-0.49,61.77,3.13
2023-02-11,2,1.06,-0.57,61.2,3.7
2023-02-17,1,0.83,-0.83,60.37,4.53
2023-02-19,1,0.48,-0.48,59.89,5.01
2023-02-20,1,0.54,-0.54,59.35,5.55
2023-02-21,1,0.84,-0.84,58.51,6.39
2023-02-25,1,0.53,-0.53,57.98,6.92
2023-02-27,1,0.8,-0.8,57.18,7.72
2023-02-28,2,1.37,4.92,62.1,2.8
2023-03-04,1,0.1,-0.1,62.0,2.9
2023-03-18,3,0.8,-0.8,61.2,3.7
2023-03-26,2,10.68,-10.68,50.52,14.38
2023-03-27,1,0.52,-0.52,50.0,14.9
2023-03-31,1,11.66,10.86,60.86,4.04
2023-04-01,3,10.07,12.99,73.85,0.0
2023-04-05,1,0.8,-0.8,73.05,0.8
2023-04-08,2,0.64,-0.64,72.41,1.44
2023-04-15,2,0.74,-0.74,71.67,2.18
2023-04-18,1,15.0,12.05,83.72,0.0
2023-04-21,1,1.13,1.0,84.72,0.0
2023-04-22,1,0.28,-0.28,84.44,0.28
2023-04-25,1,0.65,-0.65,83.79,0.93
2023-04-29,1,7.53,-7.53,76.26,8.46
2023-04-30,1,0.9,2.21,78.47,6.25
2023-05-06,1,4.05,-4.05,74.42,10.3
2023-05-08,1,1.1,-1.1,73.32,11.4
2023-05-13,1,8.54,10.88,84.2,0.52
2023-08-30,1,0.36,0.88,85.08,0.0
2023-10-21,1,1.55,1.0,86.08,0.0
2023-12-17,1,1.17,-1.17,84.91,1.17
2024-02-03,1,0.3,0.94,85.85,0.23
2024-02-17,1,0.22,0.65,86.5,0.0
2024-03-12,1,0.18,0.56,87.06,0.0
2024-04-09,2,0.44,0.11,87.17,0.0
2024-05-05,1,0.18,-0.18,86.99,0.18
2024-05-18,1,0.62,1.15,88.14,0.0
2024-08-10,2,1.99,1.34,89.48,0.0
2024-08-11,1,0.92,2.53,92.01,0.0
2024-08-16,1,0.72,-0.72,91.29,0.72
2024-08-17,2,1.33,-1.33,89.96,2.05
2024-08-18,1,0.84,-0.84,89.12,2.89
2024-08-24,8,5.71,1.73,90.85,1.16
2024-08-25,4,3.08,-0.52,90.33,1.68
2024-08-27,2,1.5,-1.5,88.83,3.18
2024-08-30,1,0.66,-0.66,88.17,3.84
2024-08-31,6,4.63,3.92,92.09,0.0
2024-09-20,1,0.35,-0.35,91.74,0.35
2024-09-21,1,0.46,1.05,92.79,0.0
2024-09-22,2,0.76,0.37,93.16,0.0
2024-09-28,1,0.66,-0.66,92.5,0.66
2024-10-04,1,0.33,-0.33,92.17,0.99
2024-10-19,1,0.44,0.78,92.95,0.21
2024-10-24,1,0.16,-0.16,92.79,0.37
2024-10-29,2,1.89,-0.72,92.07,1.09
2024-12-29,1,0.98,2.9,94.97,0.0
2025-01-12,1,0.54,-0.54,94.43,0.54
2025-01-18,1,0.34,0.9,95.33,0.0
