test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,1,0.14,-0.14,-0.14,0.14,99.86
2021-12,2021-12-04,1,0.19,-0.19,-0.33,0.33,99.81
2021-12,2021-12-05,1,0.15,-0.15,-0.48,0.48,99.85
2021-12,2021-12-06,0,0.0,0.0,-0.48,0.48,100.0
2021-12,2021-12-07,0,0.0,0.0,-0.48,0.48,100.0
2021-12,2021-12-08,0,0.0,0.0,-0.48,0.48,100.0
2021-12,2021-12-09,0,0.0,0.0,-0.48,0.48,100.0
2021-12,2021-12-10,1,0.87,0.84,0.36,0.0,99.13
2021-12,2021-12-11,2,0.73,0.1,0.46,0.0,99.27
2021-12,2021-12-12,1,0.62,0.64,1.1,0.0,99.38
2021-12,2021-12-13,0,0.0,0.0,1.1,0.0,100.0
2021-12,2021-12-14,0,0.0,0.0,1.1,0.0,100.0
2021-12,2021-12-15,1,0.11,0.27,1.37,0.0,99.89
2021-12,2021-12-16,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-17,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-18,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-19,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-20,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-21,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-22,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-23,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-24,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-25,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-26,0,0.0,0.0,1.37,0.0,100.0
2021-12,2021-12-27,1,0.13,-0.13,1.24,0.13,99.87
2021-12,2021-12-28,0,0.0,0.0,1.24,0.13,100.0
2021-12,2021-12-29,0,0.0,0.0,1.24,0.13,100.0
2021-12,2021-12-30,0,0.0,0.0,1.24,0.13,100.0
2021-12,2021-12-31,0,0.0,0.0,1.24,0.13,100.0
2022-01,2022-01-01,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-02,1,0.39,-0.39,-0.39,0.39,99.61
2022-01,2022-01-03,0,0.0,0.0,-0.39,0.39,100.0
