test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-11,2021-11-01,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-02,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-03,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-04,0,0.0,0.0,0.0,0.0,100.0
2021-11,2021-11-05,1,0.37,0.45,0.45,0.0,99.63
2021-11,2021-11-06,0,0.0,0.0,0.45,0.0,100.0
2021-11,2021-11-07,1,0.45,0.32,0.77,0.0,99.55
2021-11,2021-11-08,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-09,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-10,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-11,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-12,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-13,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-14,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-15,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-16,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-17,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-18,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-19,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-20,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-21,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-22,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-23,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-24,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-25,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-26,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-27,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-28,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-29,0,0.0,0.0,0.77,0.0,100.0
2021-11,2021-11-30,0,0.0,0.0,0.77,0.0,100.0
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,1,0.23,-0.23,-0.23,0.23,99.77
2021-12,2021-12-04,1,0.96,-0.96,-1.19,1.19,99.04
2021-12,2021-12-05,0,0.0,0.0,-1.19,1.19,100.0
2021-12,2021-12-06,0,0.0,0.0,-1.19,1.19,100.0
2021-12,2021-12-07,0,0.0,0.0,-1.19,1.19,100.0
2021-12,2021-12-08,0,0.0,0.0,-1.19,1.19,100.0
2021-12,2021-12-09,0,0.0,0.0,-1.19,1.19,100.0
2021-12,2021-12-10,2,0.47,0.1,-1.09,1.09,99.53
2021-12,2021-12-11,0,0.0,0.0,-1.09,1.09,100.0
2021-12,2021-12-12,1,0.12,0.12,-0.97,0.97,99.88
