test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2021-12,data\historical_csv\football-data\2122\B1.csv:146,data\historical_csv\football-data\2122\B1.csv,146,2021-12-03,B1,St Truiden,St. Gilloise,home,0.2491322587215617,0.23960760899493816,4.43,4.5,6.1461707847575875,0.007524649726623528,5,0.0,WH,4.0-5.0,sportsbook,0.22573363431151244,1.1036559061365183,0.009524649726623535,0.030203433972126915,1.4883995840570443,0.06206688233570715,0.3708083502563644,0.2,1.5801354401805856,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,11.294390441258614,9.36035777145076,0.27,0.24686311009356834,True,0.210824674735707,4.743277803006764,-6.604669092081794,False,away,False,-0.27
2021-12,data\historical_csv\football-data\2122\F2.csv:168,data\historical_csv\football-data\2122\F2.csv,168,2021-12-03,F2,Rodez,Nimes,home,0.42466599764592233,0.4173088211150252,2.323,2.35,-3.059160854979648,0.005357176530897117,5,0.0,WH,2.0-3.0,sportsbook,0.4304778303917348,0.9864991125314776,0.007357176530897125,0.01261503525263122,0.8428594537882721,0.1803412095566065,0.35793375081829376,0.2,1.162290142057687,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.3410688356984277,1.4070361658905732,0.11,0.4365348091514876,True,0.4389652231306872,2.2780847942076803,1.971621333258633,True,home,True,0.15
2021-12,data\historical_csv\football-data\2122\D2.csv:139,data\historical_csv\football-data\2122\D2.csv,139,2021-12-04,D2,Hansa Rostock,Ingolstadt,home,0.6345145420320519,0.6093168669209921,1.8134000000000001,1.83,10.493520647452703,0.023197675111059853,5,0.0,B365,1.5-2.0,sportsbook,0.5514503143266791,1.150628670520923,0.02519767511105986,0.03655972176267009,0.5952035362298188,0.4026087040501446,0.3776652992067213,0.2,0.9154075217822744,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,8.083829903146842,6.149797233338988,0.76,0.5853633905003804,True,0.6064923221779523,1.6488254895114527,9.98131770374988,True,draw,False,-0.76
2021-12,data\historical_csv\football-data\2122\G1.csv:79,data\historical_csv\football-data\2122\G1.csv,79,2021-12-04,G1,Atromitos,Apollon,away,0.23119820224791787,0.21964916130849998,4.92,5.0,8.067387363781986,0.009549040939417873,5,0.0,IW,4.0-5.0,sportsbook,0.2032520325203252,1.1374951550597558,0.011549040939417887,0.0413024013447054,1.5933085305042167,0.05345260872266914,0.36837006787884674,0.2,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,6.091503443642054,4.157470773834199,0.11,0.2117021763695817,True,0.22778802035245413,4.390046493457865,12.071706013407436,True,home,False,-0.11
2021-12,data\historical_csv\football-data\2122\B1.csv:153,data\historical_csv\football-data\2122\B1.csv,153,2021-12-05,B1,Standard,Charleroi,draw,0.2705801500737049,0.25399791538039773,4.038,4.1,2.564358230604613,0.014582234693307154,5,0.0,BW,4.0-5.0,sportsbook,0.24764735017335313,1.0926026459976204,0.016582234693307163,0.05389247766081516,1.3957495198906458,0.07321361761390867,0.37766211455731247,0.2,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,6.860706186020436,4.926673516212581,0.16,0.259848126587946,True,0.27815894427708326,3.595066851432493,12.32058169908623,True,away,False,-0.16
2021-12,data\historical_csv\football-data\2122\D2.csv:147,data\historical_csv\football-data\2122\D2.csv,147,2021-12-10,D2,Schalke 04,Nurnberg,away,0.30219022088253183,0.28789405526619943,3.842,3.9,10.608896033273819,0.012296165616332415,5,0.0,BW,3.0-4.0,sportsbook,0.2602811035918792,1.1610148286306874,0.014296165616332401,0.040690150662129505,1.345993064346365,0.09131892959703337,0.4067459414211839,0.2,1.5096304008328953,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,8.618403946236288,6.6843712764284335,0.24,0.2776792589183457,True,0.2724408326726931,3.6705217429774453,4.67176791284869,True,home,False,-0.24
2021-12,data\historical_csv\football-data\2122\I2.csv:162,data\historical_csv\football-data\2122\I2.csv,162,2021-12-10,I2,Cremonese,Crotone,home,0.5471061763299465,0.5330356378786342,1.9604,1.98,4.49630644972745,0.012070538451312295,5,0.0,BW,1.5-2.0,sportsbook,0.5100999795960008,1.0725469480772272,0.014070538451312342,0.022062515419370526,0.6731485340532554,0.2993251681783745,0.36828372056798536,0.2,0.9997959600081652,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,6.2944633969185055,4.360430727110651,0.45,0.53234253584529,True,0.5471942588407068,1.8275045540839803,7.271962503132157,True,home,True,0.43
2021-12,data\historical_csv\football-data\2122\B1.csv:158,data\historical_csv\football-data\2122\B1.csv,158,2021-12-11,B1,St Truiden,Cercle Brugge,away,0.37422919281401823,0.3680812060592269,2.862,2.9,5.3448411741507496,0.004147986754791359,5,0.0,WH,2.0-3.0,sportsbook,0.3494060097833683,1.0710439498337203,0.006147986754791335,0.011084081184582508,1.0515206811342592,0.14004748875423165,0.3935097357281205,0.2,1.3277428371767819,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,6.332214970747561,4.398182300939706,0.24,0.36477352306408006,True,0.3747345547526432,2.668555614413742,7.2490295702065,True,away,True,0.45
2021-12,data\historical_csv\football-data\2122\SC0.csv:102,data\historical_csv\football-data\2122\SC0.csv,102,2021-12-11,SC0,St Johnstone,Aberdeen,home,0.30027624441006406,0.2940077717883871,3.352,3.4,-1.4485948965326512,0.004268472621676973,5,0.0,WH,3.0-4.0,sportsbook,0.2983293556085919,1.0065259712625347,0.006268472621676957,0.014215152550822,1.2095571826198366,0.09016582295701253,0.36320128819630254,0.2,1.4319809069212486,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.3155530542615965,2.381520384453742,0.1,0.30543413002522,True,0.25693870397409235,3.891978843719987,-13.874146427884249,False,away,False,-0.1
2021-12,data\historical_csv\football-data\2122\N1.csv:140,data\historical_csv\football-data\2122\N1.csv,140,2021-12-11,N1,Zwolle,For Sittard,home,0.5228425503533685,0.5068772830637751,1.98,2.0,0.36170204662746563,0.013965267289593318,5,0.0,BW,1.5-2.0,sportsbook,0.5050505050505051,1.0352282496996696,0.015965267289593355,0.026710273064337917,0.6830968447064438,0.2733643324600146,0.35715209642465595,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,3.6293197585131765,1.695287088705322,0.17,0.5136125610540673,True,0.45512896497501243,2.1971794303509165,-9.884464934947534,False,away,False,-0.17
