test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-11,data\historical_csv\football-data\2223\E2.csv:215,data\historical_csv\football-data\2223\E2.csv,215,2022-11-19,E2,Exeter,Ipswich,home,0.2173529206297587,0.2095822812619461,4.92,5.0,3.1144823808775035,0.0057706393678125,5,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.0693763694984129,0.0077706393678125,0.0265496288298896,1.5933085305042167,0.0472422921062861,0.3463102625694004,0.2,1.6260162601626105,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.922005546311935,3.922005546311935,0.211223588508764,0.1999486487879915,0.2002068929410097,0.9770957398076042,,,0.0,lower_clv,True,4.057850033873867,4.057850033873867,0.2114996951908005,0.2002132169602959,,,0.1999486487879915,0.9770957398076042,3.989927790092901,0.1358444875619313,3.922005546311935,0.211223588508764,0.211223588508764,1.0,0.63,model_agreement_0.625_kelly,away,3.1153433757641347,True,0.2095840312515531,4.771355880638399,False,-0.63
2022-12,data\historical_csv\football-data\2223\I2.csv:169,data\historical_csv\football-data\2223\I2.csv,169,2022-12-11,I2,Bari,Modena,away,0.2322383011149716,0.220853549436417,4.684799999999999,4.76,3.46547083997264,0.0093847516785545,5,0.0,PS,4.0-5.0,sportsbook,0.2134562841530055,1.0879899930634187,0.0113847516785545,0.0404100083125761,1.5443232253448005,0.0539346285047682,0.3586510022264699,0.2,1.605191256830607,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.171225756263111,4.171225756263111,0.2223600276559578,0.2169136847613365,0.2189663596410437,0.6231095031246715,,,0.0,lower_clv,True,4.105838754585678,4.105838754585678,0.2222204549918581,0.2192997941813004,,,0.2169136847613365,0.5503650400689455,4.138532255424394,0.0653870016774336,4.105838754585678,0.2222204549918581,0.2222204549918581,1.0,0.7,model_agreement_0.625_kelly,home,9.30013335523141,True,0.2333080032343567,4.286179582941719,False,-0.7
2023-01,data\historical_csv\football-data\2223\E2.csv:279,data\historical_csv\football-data\2223\E2.csv,279,2023-01-01,E2,Bristol Rvs,Cheltenham,away,0.2414705045084153,0.2347716001412583,4.43,4.5,4.003818862577435,0.004698904367157,5,0.0,B365,4.0-5.0,sportsbook,0.2257336343115124,1.06971433497228,0.006698904367157,0.019459537622299,1.4883995840570443,0.0583080045475486,0.35940459847237,0.2,1.5801354401805856,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.560545439723728,4.560545439723728,0.2360283192770287,0.2277458832883411,0.229389732390259,0.8015258911553136,,,0.0,lower_clv,True,4.672527731451659,4.672527731451659,0.2362811009739315,0.2291116942800318,,,0.2277458832883411,0.8399793605737145,4.616536585587694,0.1119822917279309,4.560545439723728,0.2360283192770287,0.2360283192770287,1.0,0.83,model_agreement_0.625_kelly,home,-7.380926176851499,False,0.2090724014066557,4.783032065791182,False,-0.83
2023-01,data\historical_csv\football-data\2223\I2.csv:213,data\historical_csv\football-data\2223\I2.csv,213,2023-01-28,I2,Bari,Perugia,away,0.2580763289586106,0.2467667220832402,4.2242,4.29,4.239198742402306,0.0093096068753704,5,0.0,PS,4.0-5.0,sportsbook,0.2367312153780597,1.0901660287869628,0.0113096068753704,0.0360730754073282,1.4408298937679047,0.0666033915687529,0.3718440896374457,0.2,1.5576913971876438,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.591012250852378,4.591012250852378,0.2475995744776582,0.2467868611147043,0.2469481636751627,0.8015258911553136,,,0.0,lower_clv,True,4.849421942481014,4.849421942481014,0.2482113108813053,0.2470148024771865,,,0.2467868611147043,0.8399793605737145,4.720217096666696,0.2584096916286356,4.591012250852378,0.2475995744776582,0.2475995744776582,1.0,0.89,model_agreement_0.625_kelly,away,8.418059197156968,True,0.256659389226734,3.896214368049461,True,2.87
2023-03,data\historical_csv\football-data\2223\E3.csv:395,data\historical_csv\football-data\2223\E3.csv,395,2023-03-04,E3,Bradford,Colchester,away,0.216451359532833,0.2081045461979226,4.92,5.0,2.387436729377934,0.0063468133349103,5,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.0649406889015385,0.0083468133349103,0.0293221227559332,1.5933085305042167,0.0468511910436117,0.344873797582898,0.2,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.10542150036643,4.10542150036643,0.2115963851633464,0.2015279510594637,0.2092993689428831,0.2281403639099607,,,0.0,lower_clv,True,4.155386211659096,4.155386211659096,0.2116979394545916,0.2091023843687482,,,0.2015279510594637,0.2552171138255033,4.130403856012762,0.0499647112926657,4.10542150036643,0.2115963851633464,0.2115963851633464,1.0,0.65,model_agreement_0.625_kelly,home,-3.200594021742642,False,0.1967467601184092,5.082675818387881,False,-0.65
2023-03,data\historical_csv\football-data\2223\G1.csv:186,data\historical_csv\football-data\2223\G1.csv,186,2023-03-18,G1,Atromitos,Ionikos,away,0.2238966630785791,0.2218966630785791,4.8808,4.96,8.303323315392896,0.0,5,0.0,PS,4.0-5.0,sportsbook,0.2048844451729224,1.0927948331539288,0.002,0.0,1.5853091408555056,0.0501297157377227,0.3549454265855168,0.2,1.6226848057695475,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.574886139904653,4.574886139904653,0.214257675257959,0.2098723411327689,0.2132572035347714,0.2281403639099607,,,0.0,lower_clv,True,4.0612416084486735,4.0612416084486735,0.2132052975095244,0.2123546700025425,,,0.2098723411327689,0.2552171138255033,4.318063874176664,0.5136445314559799,4.0612416084486735,0.2132052975095244,0.2132052975095244,1.0,0.65,model_agreement_0.625_kelly,home,28.71703651855153,True,0.2637211861140623,3.7918834460553694,False,-0.65
2023-12,data\historical_csv\football-data\2324\SC0.csv:104,data\historical_csv\football-data\2324\SC0.csv,104,2023-12-20,SC0,Aberdeen,Livingston,draw,0.2524017010569345,0.2430153563989281,4.2634,4.33,3.607167047119031,0.0073863446580063,5,0.0,B365,4.0-5.0,sportsbook,0.234554580850964,1.0760894122861346,0.0093863446580063,0.0292642427807576,1.450066964016957,0.0637066186964341,0.3659993683643446,0.2,1.5621335084674337,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.403666746808897,3.403666746808897,0.2425380371225052,0.2294405140591892,0.2297879284640517,0.973474801061008,,,0.0,lower_clv,True,3.5716573320632827,3.5716573320632827,0.2429320667356178,0.2297983801779273,,,0.2294405140591892,0.973474801061008,3.4876620394360898,0.1679905852543859,3.403666746808897,0.2425380371225052,0.2425380371225052,1.0,0.65,model_agreement_0.625_kelly,home,2.891181279084565,True,0.2413359789817623,4.143600984068644,False,-0.65
2024-01,data\historical_csv\football-data\2324\SP2.csv:247,data\historical_csv\football-data\2324\SP2.csv,247,2024-01-20,SP2,Espanol,Villarreal B,draw,0.2283483547057168,0.2217119335488768,4.675,4.75,3.650328934099911,0.0046364211568399,4,0.0,B365,4.0-5.0,sportsbook,0.213903743315508,1.0675285582492262,0.0066364211568399,0.0203041583672243,1.5422291627406504,0.0521429710968078,0.3521654918910027,0.25,1.6042780748663166,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.356873580093544,4.356873580093544,0.2232232589948524,0.2030724882626421,0.2034895158026299,0.9793046357615894,,,0.0,lower_clv,True,4.581873125624347,4.581873125624347,0.2237045414451857,0.2034994761182411,,,0.2030724882626421,0.9793046357615894,4.469373352858946,0.2249995455308031,4.356873580093544,0.2232232589948524,0.2232232589948524,0.5,0.37,model_agreement_0.625_kelly,home,8.143575011910054,True,0.2313231551056899,4.322956772499091,False,-0.37
2024-02,data\historical_csv\football-data\2324\I1.csv:230,data\historical_csv\football-data\2324\I1.csv,230,2024-02-10,I1,Roma,Inter,home,0.2229229672896141,0.2160343899637144,4.675,4.75,0.9960773080365026,0.0048885773258997,4,0.0,VC,4.0-5.0,sportsbook,0.213903743315508,1.0421648720789465,0.0068885773258997,0.0219294466843725,1.5422291627406504,0.0496946493452063,0.343798301198723,0.25,1.6042780748663166,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.707440092880185,3.707440092880185,0.2218340964553586,0.1994163651291231,0.1998169679047885,0.9821300929235168,,,0.0,lower_clv,True,3.702337312452753,3.702337312452753,0.2218231814170112,0.1998167728540675,,,0.1994163651291231,0.9821300929235168,3.704888702666469,0.0051027804274319,3.702337312452753,0.2218231814170112,0.2218231814170112,0.5,0.31,model_agreement_0.625_kelly,away,1.963043376003859,True,0.2181027665796874,4.584994567845767,False,-0.31
2024-03,data\historical_csv\football-data\2324\G1.csv:196,data\historical_csv\football-data\2324\G1.csv,196,2024-03-31,G1,AEK,Olympiakos,away,0.2279876644810963,0.2223922316728206,4.92,5.0,9.416977983027742,0.0035954328082757,4,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.121699309246994,0.0055954328082757,0.0157702953642646,1.5933085305042167,0.0519783751555449,0.3632546906674641,0.25,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,6.980610523121756,6.980610523121756,0.2174402652908978,0.2076374323921886,0.2117371066052362,0.5817867900627607,,,0.0,lower_clv,True,6.83843514641862,6.83843514641862,0.2171512909480053,0.2115802556907725,,,0.2076374323921886,0.5855705363442425,6.909522834770188,0.1421753767031361,6.83843514641862,0.2171512909480053,0.2171512909480053,0.5,0.55,model_agreement_0.625_kelly,home,37.30207676416224,True,0.2790692617157769,3.5833398270084937,False,-0.55
