date,bets,staked,profit,cumulative_profit,drawdown
2021-12-05,1,1.35,-1.35,-1.35,1.35
2021-12-10,1,4.33,4.16,2.81,0.0
2021-12-11,2,3.15,1.17,3.98,0.0
2021-12-12,1,3.74,3.85,7.83,0.0
2021-12-27,1,0.4,-0.4,7.43,0.4
2022-01-14,1,1.36,3.33,10.76,0.0
2022-02-05,1,0.81,-0.81,9.95,0.81
2022-02-06,1,1.25,-1.25,8.7,2.06
2022-02-12,2,6.49,7.93,16.63,0.0
2022-02-13,2,15.0,-8.35,8.28,8.35
2022-02-18,1,6.05,8.6,16.88,0.0
2022-02-19,2,3.55,3.87,20.75,0.0
2022-02-25,1,0.52,-0.52,20.23,0.52
2022-02-26,3,10.29,9.49,29.72,0.0
2022-02-27,1,0.48,1.28,31.0,0.0
2022-03-05,1,8.57,-8.57,22.43,8.57
2022-03-13,2,5.14,-5.14,17.29,13.71
2022-03-15,2,6.76,0.62,17.91,13.09
2022-03-19,1,7.37,-7.37,10.54,20.46
2022-03-20,1,2.99,-2.99,7.55,23.45
2022-03-26,2,10.35,1.25,8.8,22.2
2022-03-27,1,3.99,6.06,14.86,16.14
2022-03-28,1,2.71,3.45,18.31,12.69
2022-04-09,2,9.96,8.67,26.98,4.02
2022-04-10,3,9.92,-2.48,24.5,6.5
2022-04-29,1,12.24,10.2,34.7,0.0
2022-04-30,2,15.0,16.37,51.07,0.0
2022-05-01,1,8.52,10.02,61.09,0.0
2022-05-07,1,1.99,-1.99,59.1,1.99
2022-05-21,3,15.0,-6.39,52.71,8.38
2022-08-14,1,1.9,3.17,55.88,5.21
2022-08-28,1,0.68,1.03,56.91,4.18
2022-09-24,1,1.22,-1.22,55.69,5.4
2022-09-25,1,0.43,-0.43,55.26,5.83
2022-10-08,1,0.22,0.65,55.91,5.18
2022-10-19,1,0.71,-0.71,55.2,5.89
2022-10-21,1,10.29,11.09,66.29,0.0
2022-10-31,1,1.17,-1.17,65.12,1.17
2022-11-05,2,1.2,0.2,65.32,0.97
2022-11-11,1,0.5,-0.5,64.82,1.47
2023-02-11,1,0.96,-0.96,63.86,2.43
2023-02-17,1,0.83,-0.83,63.03,3.26
2023-02-19,1,0.48,-0.48,62.55,3.74
2023-02-20,1,0.54,-0.54,62.01,4.28
2023-02-21,1,0.84,-0.84,61.17,5.12
2023-02-27,1,0.8,-0.8,60.37,5.92
2023-02-28,1,0.51,1.55,61.92,4.37
2023-03-18,1,0.28,-0.28,61.64,4.65
2023-03-26,2,10.68,-10.68,50.96,15.33
2023-03-27,1,0.52,-0.52,50.44,15.85
2023-03-31,1,11.66,10.86,61.3,4.99
2023-04-01,3,10.07,12.99,74.29,0.0
2023-04-05,1,0.8,-0.8,73.49,0.8
2023-04-15,1,0.39,-0.39,73.1,1.19
2023-04-18,1,15.0,12.05,85.15,0.0
2023-04-21,1,1.13,1.0,86.15,0.0
2023-04-25,1,0.65,-0.65,85.5,0.65
2023-04-29,1,7.53,-7.53,77.97,8.18
2023-04-30,1,0.9,2.2,80.17,5.98
2023-05-06,1,4.05,-4.05,76.12,10.03
2023-05-08,1,1.1,-1.1,75.02,11.13
2023-05-13,1,8.54,10.88,85.9,0.25
2023-08-30,1,0.36,0.88,86.78,0.0
2023-12-17,1,1.17,-1.17,85.61,1.17
2024-02-03,1,0.3,0.94,86.55,0.23
2024-02-17,1,0.22,0.65,87.2,0.0
2024-03-12,1,0.18,0.56,87.76,0.0
2024-04-09,2,0.44,0.11,87.87,0.0
2024-05-05,1,0.18,-0.18,87.69,0.18
2024-05-18,1,0.62,1.15,88.84,0.0
2024-08-03,1,0.36,-0.36,88.48,0.36
2024-08-10,1,0.66,-0.66,87.82,1.02
2024-08-11,1,0.42,1.18,89.0,0.0
2024-08-18,1,0.36,-0.36,88.64,0.36
2024-08-23,1,0.32,-0.32,88.32,0.68
2024-08-24,1,0.34,0.78,89.1,0.0
2024-08-25,3,0.98,0.07,89.17,0.0
2024-08-27,2,1.44,-1.44,87.73,1.44
2024-08-31,3,1.07,-0.06,87.67,1.5
2024-09-20,1,0.34,-0.34,87.33,1.84
2024-09-21,1,0.48,1.1,88.43,0.74
2024-09-22,2,0.76,0.4,88.83,0.34
2024-09-28,1,0.68,-0.68,88.15,1.02
2024-10-04,1,1.07,-1.07,87.08,2.09
2024-10-05,1,0.74,-0.74,86.34,2.83
2024-10-18,1,1.59,-1.59,84.75,4.42
2024-10-19,2,2.65,2.27,87.02,2.15
2024-10-23,1,1.07,-1.07,85.95,3.22
2024-10-29,2,5.4,-1.51,84.44,4.73
2024-11-09,1,0.5,0.98,85.42,3.75
2024-12-29,2,2.91,8.8,94.22,0.0
2025-01-17,1,0.75,-0.75,93.47,0.75
2025-01-18,1,1.24,3.29,96.76,0.0
2025-01-19,1,0.96,2.2,98.96,0.0
2025-01-26,1,0.73,-0.73,98.23,0.73
2025-01-31,1,0.95,-0.95,97.28,1.68
2025-02-08,2,1.92,-1.92,95.36,3.6
2025-02-15,3,2.6,3.5,98.86,0.1
2025-02-16,2,4.35,7.91,106.77,0.0
2025-02-17,1,0.96,-0.96,105.81,0.96
2025-02-21,2,3.43,-3.43,102.38,4.39
2025-02-22,1,0.92,2.2,104.58,2.19
2025-02-23,1,0.84,-0.84,103.74,3.03
2025-02-24,1,1.8,5.5,109.24,0.0
2025-03-01,1,0.49,-0.49,108.75,0.49
2025-03-02,1,0.59,-0.59,108.16,1.08
2025-03-08,2,1.93,0.14,108.3,0.94
2025-03-28,1,0.22,-0.22,108.08,1.16
2025-03-31,1,0.36,0.85,108.93,0.31
2025-04-07,1,0.16,-0.16,108.77,0.47
