date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved,month,monthly_cumulative_profit,monthly_drawdown
2021-12-25,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-26,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-27,1,1.07,-1.07,8.96,1.07,98.93,2021-12,8.96,1.07
2021-12-28,0,0.0,0.0,8.96,1.07,100.0,2021-12,8.96,1.07
2021-12-29,0,0.0,0.0,8.96,1.07,100.0,2021-12,8.96,1.07
2021-12-30,0,0.0,0.0,8.96,1.07,100.0,2021-12,8.96,1.07
2021-12-31,0,0.0,0.0,8.96,1.07,100.0,2021-12,8.96,1.07
2022-01-01,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-02,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-03,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-04,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-05,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-06,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-07,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-08,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-09,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-10,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-11,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-12,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-13,0,0.0,0.0,8.96,1.07,100.0,2022-01,0.0,0.0
2022-01-14,1,2.38,5.83,14.79,0.0,97.62,2022-01,5.83,0.0
2022-01-15,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-16,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-17,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-18,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-19,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-20,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-21,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-22,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-23,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-24,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-25,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-26,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-27,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-28,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-29,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-30,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-01-31,0,0.0,0.0,14.79,0.0,100.0,2022-01,5.83,0.0
2022-02-01,0,0.0,0.0,14.79,0.0,100.0,2022-02,0.0,0.0
2022-02-02,0,0.0,0.0,14.79,0.0,100.0,2022-02,0.0,0.0
2022-02-03,0,0.0,0.0,14.79,0.0,100.0,2022-02,0.0,0.0
2022-02-04,0,0.0,0.0,14.79,0.0,100.0,2022-02,0.0,0.0
2022-02-05,1,1.25,-1.25,13.54,1.25,98.75,2022-02,-1.25,1.25
2022-02-06,1,1.64,-1.64,11.9,2.89,98.36,2022-02,-2.89,2.89
2022-02-07,0,0.0,0.0,11.9,2.89,100.0,2022-02,-2.89,2.89
2022-02-08,0,0.0,0.0,11.9,2.89,100.0,2022-02,-2.89,2.89
2022-02-09,0,0.0,0.0,11.9,2.89,100.0,2022-02,-2.89,2.89
2022-02-10,0,0.0,0.0,11.9,2.89,100.0,2022-02,-2.89,2.89
2022-02-11,0,0.0,0.0,11.9,2.89,100.0,2022-02,-2.89,2.89
2022-02-12,2,8.07,10.31,22.21,0.0,91.93,2022-02,7.42,0.0
2022-02-13,2,15.0,-7.57,14.64,7.57,85.0,2022-02,-0.15,7.57
2022-02-14,0,0.0,0.0,14.64,7.57,100.0,2022-02,-0.15,7.57
2022-02-15,0,0.0,0.0,14.64,7.57,100.0,2022-02,-0.15,7.57
2022-02-16,0,0.0,0.0,14.64,7.57,100.0,2022-02,-0.15,7.57
2022-02-17,0,0.0,0.0,14.64,7.57,100.0,2022-02,-0.15,7.57
2022-02-18,1,7.48,10.63,25.27,0.0,92.52,2022-02,10.48,0.0
2022-02-19,2,4.02,4.65,29.92,0.0,95.98,2022-02,15.13,0.0
2022-02-20,0,0.0,0.0,29.92,0.0,100.0,2022-02,15.13,0.0
2022-02-21,0,0.0,0.0,29.92,0.0,100.0,2022-02,15.13,0.0
2022-02-22,0,0.0,0.0,29.92,0.0,100.0,2022-02,15.13,0.0
2022-02-23,0,0.0,0.0,29.92,0.0,100.0,2022-02,15.13,0.0
2022-02-24,0,0.0,0.0,29.92,0.0,100.0,2022-02,15.13,0.0
2022-02-25,1,0.34,-0.34,29.58,0.34,99.66,2022-02,14.79,0.34
2022-02-26,3,11.38,7.77,37.35,0.0,88.62,2022-02,22.56,0.0
2022-02-27,1,0.42,1.12,38.47,0.0,99.58,2022-02,23.68,0.0
2022-02-28,0,0.0,0.0,38.47,0.0,100.0,2022-02,23.68,0.0
2022-03-01,0,0.0,0.0,38.47,0.0,100.0,2022-03,0.0,0.0
2022-03-02,0,0.0,0.0,38.47,0.0,100.0,2022-03,0.0,0.0
2022-03-03,0,0.0,0.0,38.47,0.0,100.0,2022-03,0.0,0.0
2022-03-04,0,0.0,0.0,38.47,0.0,100.0,2022-03,0.0,0.0
2022-03-05,1,6.09,-6.09,32.38,6.09,93.91,2022-03,-6.09,6.09
2022-03-06,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-07,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-08,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-09,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-10,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-11,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-12,0,0.0,0.0,32.38,6.09,100.0,2022-03,-6.09,6.09
2022-03-13,2,6.51,-6.51,25.87,12.6,93.49,2022-03,-12.6,12.6
2022-03-14,0,0.0,0.0,25.87,12.6,100.0,2022-03,-12.6,12.6
2022-03-15,2,6.55,5.28,31.15,7.32,93.45,2022-03,-7.32,7.32
2022-03-16,0,0.0,0.0,31.15,7.32,100.0,2022-03,-7.32,7.32
2022-03-17,0,0.0,0.0,31.15,7.32,100.0,2022-03,-7.32,7.32
2022-03-18,0,0.0,0.0,31.15,7.32,100.0,2022-03,-7.32,7.32
2022-03-19,1,6.52,-6.52,24.63,13.84,93.48,2022-03,-13.84,13.84
2022-03-20,1,3.57,-3.57,21.06,17.41,96.43,2022-03,-17.41,17.41
2022-03-21,0,0.0,0.0,21.06,17.41,100.0,2022-03,-17.41,17.41
2022-03-22,0,0.0,0.0,21.06,17.41,100.0,2022-03,-17.41,17.41
2022-03-23,0,0.0,0.0,21.06,17.41,100.0,2022-03,-17.41,17.41
2022-03-24,0,0.0,0.0,21.06,17.41,100.0,2022-03,-17.41,17.41
2022-03-25,0,0.0,0.0,21.06,17.41,100.0,2022-03,-17.41,17.41
2022-03-26,2,6.6,0.98,22.04,16.43,93.4,2022-03,-16.43,16.43
2022-03-27,1,4.11,6.24,28.28,10.19,95.89,2022-03,-10.19,10.19
2022-03-28,1,2.61,3.33,31.61,6.86,97.39,2022-03,-6.86,6.86
2022-03-29,0,0.0,0.0,31.61,6.86,100.0,2022-03,-6.86,6.86
2022-03-30,0,0.0,0.0,31.61,6.86,100.0,2022-03,-6.86,6.86
2022-03-31,0,0.0,0.0,31.61,6.86,100.0,2022-03,-6.86,6.86
2022-04-01,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-02,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-03,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-04,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-05,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-06,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-07,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-08,0,0.0,0.0,31.61,6.86,100.0,2022-04,0.0,0.0
2022-04-09,2,7.05,7.24,38.85,0.0,92.95,2022-04,7.24,0.0
2022-04-10,3,9.83,-3.76,35.09,3.76,90.17,2022-04,3.48,3.76
2022-04-11,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-12,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-13,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-14,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-15,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-16,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-17,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-18,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-19,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-20,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-21,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-22,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-23,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-24,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-25,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-26,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-27,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-28,0,0.0,0.0,35.09,3.76,100.0,2022-04,3.48,3.76
2022-04-29,1,7.18,5.98,41.07,0.0,92.82,2022-04,9.46,0.0
2022-04-30,2,14.23,15.68,56.75,0.0,85.77,2022-04,25.14,0.0
2022-05-01,1,5.29,6.22,62.97,0.0,94.71,2022-05,6.22,0.0
2022-05-02,0,0.0,0.0,62.97,0.0,100.0,2022-05,6.22,0.0
2022-05-03,0,0.0,0.0,62.97,0.0,100.0,2022-05,6.22,0.0
2022-05-04,0,0.0,0.0,62.97,0.0,100.0,2022-05,6.22,0.0
2022-05-05,0,0.0,0.0,62.97,0.0,100.0,2022-05,6.22,0.0
2022-05-06,0,0.0,0.0,62.97,0.0,100.0,2022-05,6.22,0.0
2022-05-07,1,3.01,-3.01,59.96,3.01,96.99,2022-05,3.21,3.01
2022-05-08,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-09,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-10,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-11,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-12,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-13,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-14,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-15,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-16,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-17,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-18,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-19,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-20,0,0.0,0.0,59.96,3.01,100.0,2022-05,3.21,3.01
2022-05-21,3,15.0,-7.22,52.74,10.23,85.0,2022-05,-4.01,10.23
2022-05-22,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-23,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-24,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-25,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-26,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-27,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-28,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-29,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-30,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-05-31,0,0.0,0.0,52.74,10.23,100.0,2022-05,-4.01,10.23
2022-10-01,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-02,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-03,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-04,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-05,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-06,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-07,0,0.0,0.0,52.74,10.23,100.0,2022-10,0.0,0.0
2022-10-08,1,0.17,0.5,53.24,9.73,99.83,2022-10,0.5,0.0
2022-10-09,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-10,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-11,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-12,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-13,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-14,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-15,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-16,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-17,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-18,0,0.0,0.0,53.24,9.73,100.0,2022-10,0.5,0.0
2022-10-19,1,1.31,-1.31,51.93,11.04,98.69,2022-10,-0.81,1.31
2022-10-20,0,0.0,0.0,51.93,11.04,100.0,2022-10,-0.81,1.31
2022-10-21,1,8.84,9.53,61.46,1.51,91.16,2022-10,8.72,0.0
2022-10-22,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-23,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-24,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-25,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-26,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-27,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-28,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-29,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-30,0,0.0,0.0,61.46,1.51,100.0,2022-10,8.72,0.0
2022-10-31,1,1.33,-1.33,60.13,2.84,98.67,2022-10,7.39,1.33
2022-11-01,0,0.0,0.0,60.13,2.84,100.0,2022-11,0.0,0.0
2022-11-02,0,0.0,0.0,60.13,2.84,100.0,2022-11,0.0,0.0
2022-11-03,0,0.0,0.0,60.13,2.84,100.0,2022-11,0.0,0.0
2022-11-04,0,0.0,0.0,60.13,2.84,100.0,2022-11,0.0,0.0
2022-11-05,2,2.16,1.0,61.13,1.84,97.84,2022-11,1.0,0.0
2022-11-06,0,0.0,0.0,61.13,1.84,100.0,2022-11,1.0,0.0
2022-11-07,0,0.0,0.0,61.13,1.84,100.0,2022-11,1.0,0.0
2022-11-08,0,0.0,0.0,61.13,1.84,100.0,2022-11,1.0,0.0
2022-11-09,0,0.0,0.0,61.13,1.84,100.0,2022-11,1.0,0.0
2022-11-10,0,0.0,0.0,61.13,1.84,100.0,2022-11,1.0,0.0
2022-11-11,1,1.16,-1.16,59.97,3.0,98.84,2022-11,-0.16,1.16
2022-11-12,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-13,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-14,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-15,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-16,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-17,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-18,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-19,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-20,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-21,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-22,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-23,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-24,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-25,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-26,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-27,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-28,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-29,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-11-30,0,0.0,0.0,59.97,3.0,100.0,2022-11,-0.16,1.16
2022-12-01,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-02,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-03,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-04,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-05,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-06,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-07,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-08,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-09,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-10,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-11,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-12,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-13,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-14,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-15,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-16,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-17,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-18,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-19,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-20,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-21,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-22,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-23,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-24,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-25,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-26,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-27,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-28,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-29,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-30,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2022-12-31,0,0.0,0.0,59.97,3.0,100.0,2022-12,0.0,0.0
2023-02-01,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-02,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-03,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-04,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-05,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-06,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-07,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-08,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-09,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-10,0,0.0,0.0,59.97,3.0,100.0,2023-02,0.0,0.0
2023-02-11,1,0.87,-0.87,59.1,3.87,99.13,2023-02,-0.87,0.87
2023-02-12,0,0.0,0.0,59.1,3.87,100.0,2023-02,-0.87,0.87
2023-02-13,0,0.0,0.0,59.1,3.87,100.0,2023-02,-0.87,0.87
2023-02-14,0,0.0,0.0,59.1,3.87,100.0,2023-02,-0.87,0.87
2023-02-15,0,0.0,0.0,59.1,3.87,100.0,2023-02,-0.87,0.87
2023-02-16,0,0.0,0.0,59.1,3.87,100.0,2023-02,-0.87,0.87
2023-02-17,1,1.0,-1.0,58.1,4.87,99.0,2023-02,-1.87,1.87
2023-02-18,0,0.0,0.0,58.1,4.87,100.0,2023-02,-1.87,1.87
2023-02-19,1,0.34,-0.34,57.76,5.21,99.66,2023-02,-2.21,2.21
2023-02-20,1,0.71,-0.71,57.05,5.92,99.29,2023-02,-2.92,2.92
2023-02-21,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-22,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-23,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-24,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-25,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-26,0,0.0,0.0,57.05,5.92,100.0,2023-02,-2.92,2.92
2023-02-27,1,0.61,-0.61,56.44,6.53,99.39,2023-02,-3.53,3.53
2023-02-28,1,0.53,1.61,58.05,4.92,99.47,2023-02,-1.92,1.92
2023-03-01,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-02,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-03,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-04,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-05,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-06,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-07,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-08,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-09,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-10,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-11,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-12,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-13,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-14,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-15,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-16,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-17,0,0.0,0.0,58.05,4.92,100.0,2023-03,0.0,0.0
2023-03-18,1,0.54,-0.54,57.51,5.46,99.46,2023-03,-0.54,0.54
2023-03-19,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-20,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-21,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-22,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-23,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-24,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
2023-03-25,0,0.0,0.0,57.51,5.46,100.0,2023-03,-0.54,0.54
