month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,positive_clv_validation_brier,minimum_positive_clv_probability,average_closing_edge_pct,positive_clv_rate,outcome_counts
2021-10,2021-01-01..2021-09-30,ABSTAIN_INNER_VALIDATION,3694,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2021-11,2021-02-01..2021-10-31,FROZEN_MODEL_EVALUATED,5883,9,7,3.39,2.13,62.83,3000.0,1688.0,100.0,0.0,ridge,5.0,8.0313,,,0.0,,0.0,5.1112,0.6667,"{'home': 8, 'away': 1}"
2021-12,2021-03-01..2021-11-30,FROZEN_MODEL_EVALUATED,7571,6,5,2.41,-0.96,-39.83,3100.0,1802.0,10.0,0.5,ridge,5.0,7.2748,,,0.0,,0.0,6.6627,0.8333,"{'home': 5, 'away': 1}"
2022-01,2021-04-01..2021-12-31,FROZEN_MODEL_EVALUATED,9373,3,3,0.67,0.64,95.52,3100.0,1685.0,100.0,0.25,ridge,5.0,7.2126,,,0.0,,0.0,15.1857,0.6667,{'home': 3}
2022-02,2021-05-01..2022-01-31,FROZEN_MODEL_EVALUATED,11058,11,6,5.89,3.86,65.53,2800.0,2287.0,10.0,0.25,ridge,5.0,7.7774,,,0.0,,0.0,10.826,0.9091,"{'home': 8, 'away': 3}"
2022-03,2021-06-01..2022-02-28,FROZEN_MODEL_EVALUATED,13345,16,10,5.8,0.66,11.38,3100.0,1804.0,10.0,0.25,ridge,5.0,7.837,,,0.0,,0.0,8.4981,0.75,"{'home': 12, 'away': 4}"
2022-04,2021-07-01..2022-03-31,FROZEN_MODEL_EVALUATED,15149,8,5,2.86,2.26,79.02,3000.0,2415.0,1.0,0.5,ridge,5.0,7.7718,,,0.0,,0.0,12.2937,0.875,"{'home': 6, 'away': 2}"
2022-05,2021-08-01..2022-04-30,FROZEN_MODEL_EVALUATED,17418,5,3,1.76,-0.23,-13.07,3100.0,1164.0,10.0,0.5,ridge,5.0,7.8159,,,0.0,,0.0,4.5869,0.6,"{'home': 3, 'away': 2}"
2022-08,2021-11-01..2022-07-31,ABSTAIN_INNER_VALIDATION,13092,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2022-09,2021-12-01..2022-08-31,ABSTAIN_INNER_VALIDATION,13369,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2022-10,2022-01-01..2022-09-30,FROZEN_MODEL_EVALUATED,13110,7,7,1.69,0.16,9.47,3100.0,2635.0,100.0,0.0,ridge,5.0,7.4428,,,0.0,,0.0,6.2485,1.0,"{'home': 4, 'away': 1, 'draw': 2}"
