test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2021-11,data\historical_csv\football-data\2122\B1.csv:119,data\historical_csv\football-data\2122\B1.csv,119,2021-11-05,B1,Oud-Heverlee Leuven,Oostende,home,0.4970961823934177,0.4903947771720581,2.225,2.25,9.112837920782923,0.004701405221359606,5,0.0,WH,2.0-3.0,sportsbook,0.449438202247191,1.1060390058253544,0.006701405221359591,0.009457737532248366,0.7997569156182036,0.24710461455010999,0.3975561095965437,0.2,1.1235955056179803,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,10.289528567927986,8.337561567453331,0.68,0.48691038906720596,0.5235544374972976,0.49409548178567414,0.1960780270273827,,,0.0,lower_clv,True,0.5421595740457542,1.844475405161078,20.630505225180308,True,home,True,0.83
2021-11,data\historical_csv\football-data\2122\SP2.csv:163,data\historical_csv\football-data\2122\SP2.csv,163,2021-11-07,SP2,Almeria,Burgos,home,0.6294575586352333,0.616145259982506,1.7153999999999998,1.73,5.693557897399071,0.011312298652727289,5,0.0,WH,1.5-2.0,sportsbook,0.5829544129649062,1.0797714960828793,0.013312298652727317,0.017971503396121254,0.5396462895741839,0.3962168181230282,0.339684435961928,0.2,0.8511134429287637,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,7.9292691182446555,5.977302117770001,0.84,0.6177993594366913,0.6734315510258351,0.6287076098026999,0.1960780270273827,,,0.0,lower_clv,True,0.6733347606525323,1.4851453666685717,15.50384484233538,True,home,True,0.6
2021-11,data\historical_csv\football-data\2122\SP2.csv:186,data\historical_csv\football-data\2122\SP2.csv,186,2021-11-21,SP2,Ponferradina,Sp Gijon,home,0.37036822371143313,0.3623412473809267,2.715,2.75,-1.6243513360784,0.006026976330506398,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.0055497273765408,0.008026976330506419,0.016272930409932322,0.9987919533858987,0.13717262113516218,0.3699208016328078,0.2,1.2891344383057168,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.7030918097504637,1.751124809275809,0.1,0.3747739403656568,0.3754195321721645,0.37490052673334184,0.1960780270273827,,,0.0,lower_clv,True,0.4313266066220272,2.318428737405256,17.10517369788038,True,home,True,0.17
2021-11,data\historical_csv\football-data\2122\SP2.csv:189,data\historical_csv\football-data\2122\SP2.csv,189,2021-11-26,SP2,Alcorcon,Lugo,home,0.42539013641633056,0.4139378549031113,2.4699999999999998,2.5,2.2426501610684824,0.009452281513219255,5,0.0,WH,2.0-3.0,sportsbook,0.40485829959514175,1.0507136369483363,0.011452281513219253,0.02222026489106997,0.9042181506398858,0.18095676816030432,0.38464548245082314,0.2,1.2145748987854255,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.186410254889156,4.234443254414502,0.29,0.42200179455228554,0.4398592367842644,0.4255032465928874,0.1960780270273827,,,0.0,lower_clv,True,0.4067551749975636,2.4584813211189998,0.4685282243982014,True,draw,False,-0.29
2022-01,data\historical_csv\football-data\2122\SP2.csv:239,data\historical_csv\football-data\2122\SP2.csv,239,2022-01-02,SP2,Mirandes,Zaragoza,away,0.4296060844392185,0.4144572229411089,2.568,2.6,6.4326148512767745,0.013148861498109581,5,0.0,B365,2.0-3.0,sportsbook,0.3894080996884735,1.1032284248399131,0.015148861498109567,0.030606786017179668,0.9431273858277147,0.18456138778719694,0.4051732633528406,0.2,1.2461059190031154,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.7889921633668218,3.7889921633668218,0.24,0.4041627420691854,0.41326388818221993,0.4041627420691854,0.0,,,0.0,lower_clv,True,0.3967693520738231,2.520355956863169,1.890369612557774,True,home,False,-0.24
2022-01,data\historical_csv\football-data\2122\SP2.csv:245,data\historical_csv\football-data\2122\SP2.csv,245,2022-01-08,SP2,Ibiza,Alcorcon,draw,0.28358785304428097,0.2747715925552088,3.7439999999999998,3.8,2.874484252670162,0.006816260489072198,5,0.0,B365,3.0-4.0,sportsbook,0.2670940170940171,1.061752921797788,0.008816260489072192,0.024035798486784516,1.3201545586153456,0.0804220703942647,0.37437979696434626,0.2,1.4957264957264904,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.866501199874552,2.866501199874552,0.1,0.2747502702988102,0.2662984227918165,0.2747502702988102,0.0,,,0.0,lower_clv,True,0.2944024369623167,3.396711013394224,10.224272398691369,True,home,False,-0.1
2022-01,data\historical_csv\football-data\2122\P1.csv:154,data\historical_csv\football-data\2122\P1.csv,154,2022-01-13,P1,Famalicao,Belenenses,home,0.5626507100116103,0.545669470012285,1.882,1.9,2.6949942563120333,0.014981239999325246,5,0.0,B365,1.5-2.0,sportsbook,0.5313496280552604,1.0589086362418505,0.016981239999325215,0.02662618163054679,0.6323350411631878,0.31657582147656915,0.35578375987568844,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,3.597939163785763,3.597939163785763,0.41,0.5504672644196906,0.5501581697683156,0.5504672644196906,0.0,,,0.0,lower_clv,True,0.6298210050916653,1.5877526978549377,18.53231315825139,True,home,True,0.36
2022-01,data\historical_csv\football-data\2122\N1.csv:164,data\historical_csv\football-data\2122\N1.csv,164,2022-01-14,N1,Zwolle,Willem II,home,0.3123726560091148,0.3085295519898937,3.45,3.5,6.442695436513324,0.001843104019221093,5,0.0,BW,3.0-4.0,sportsbook,0.2898550724637681,1.077685663231446,0.0038431040192211108,0.005900337253486466,1.2383742310432684,0.09757667622218875,0.3868342476842309,0.2,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,6.356956639909291,6.356956639909291,0.26,0.3082810337388675,0.29492557079556164,0.3082810337388675,0.0,,,0.0,lower_clv,True,0.391542573256002,2.554000684227436,35.082187773320705,True,home,True,0.64
2022-01,data\historical_csv\football-data\2122\I2.csv:186,data\historical_csv\football-data\2122\I2.csv,186,2022-01-16,I2,Pordenone,Lecce,home,0.22989888895282695,0.2148152683003265,4.743600000000001,4.82,1.8997706709428908,0.013083620652500462,5,0.0,PS,4.0-5.0,sportsbook,0.2108103550046378,1.09054836963663,0.015083620652500462,0.05691032571795115,1.5567963411085033,0.05285349914174426,0.3579057491466711,0.2,1.6105911122354266,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.967964006611038,3.967964006611038,0.11,0.21917523401343078,0.21344505069872877,0.21917523401343078,0.0,,,0.0,lower_clv,True,0.19382422426844242,5.1593138255774535,-8.057540976021638,False,away,False,-0.11
2022-01,data\historical_csv\football-data\2122\F1.csv:205,data\historical_csv\football-data\2122\F1.csv,205,2022-01-16,F1,Troyes,Lyon,away,0.5746722238604532,0.5628220181541508,1.784,1.8,0.4074480387004975,0.009850205706302424,5,0.0,BW,1.5-2.0,sportsbook,0.5605381165919282,1.0252152473670486,0.011850205706302464,0.017140563433068124,0.5788580341578177,0.3302481648767189,0.3326536337889633,0.2,0.8968609865470878,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,3.4841174662506154,3.4841174662506154,0.44,0.5800679230170999,0.5626257011262819,0.5800679230170999,0.0,,,0.0,lower_clv,True,0.5391468115480664,1.8547823683287186,-3.816208819824951,False,away,True,0.34
