date,bets,staked,profit,cumulative_profit,drawdown
2021-12-03,4,1.61,-0.88,-0.88,0.88
2021-12-04,3,0.42,0.04,-0.84,0.84
2021-12-05,1,1.25,-1.25,-2.09,2.09
2021-12-10,3,4.43,3.92,1.83,0.0
2021-12-11,6,4.38,1.66,3.49,0.0
2021-12-12,1,3.74,3.85,7.34,0.0
2021-12-15,1,0.12,0.29,7.63,0.0
2021-12-19,1,0.16,0.16,7.79,0.0
2021-12-20,1,0.1,-0.1,7.69,0.1
2021-12-27,1,0.4,-0.4,7.29,0.5
2022-01-02,1,0.17,-0.17,7.12,0.67
2022-01-13,1,0.2,0.18,7.3,0.49
2022-01-14,1,1.35,3.31,10.61,0.0
2022-02-01,1,0.12,-0.12,10.49,0.12
2022-02-04,1,0.12,0.1,10.59,0.02
2022-02-05,1,0.81,-0.81,9.78,0.83
2022-02-06,1,1.25,-1.25,8.53,2.08
2022-02-12,3,6.68,8.11,16.64,0.0
2022-02-13,5,16.2,-9.2,7.44,9.2
2022-02-18,1,5.4,7.67,15.11,1.53
2022-02-19,2,3.55,3.87,18.98,0.0
2022-02-20,2,0.6,-0.6,18.38,0.6
2022-02-25,3,0.82,-0.53,17.85,1.13
2022-02-26,5,10.11,9.0,26.85,0.0
2022-02-27,3,0.69,1.39,28.24,0.0
2022-03-05,2,8.45,-8.45,19.79,8.45
2022-03-12,1,0.13,-0.13,19.66,8.58
2022-03-13,2,5.09,-5.09,14.57,13.67
2022-03-15,2,6.64,0.29,14.86,13.38
2022-03-19,1,6.93,-6.93,7.93,20.31
2022-03-20,1,2.73,-2.73,5.2,23.04
2022-03-26,2,10.35,1.25,6.45,21.79
2022-03-27,1,3.99,6.06,12.51,15.73
2022-03-28,1,2.71,3.45,15.96,12.28
2022-04-09,3,10.24,8.86,24.82,3.42
2022-04-10,3,9.92,-2.48,22.34,5.9
2022-04-25,2,0.43,-0.43,21.91,6.33
2022-04-29,1,12.24,10.2,32.11,0.0
2022-04-30,2,15.0,16.37,48.48,0.0
2022-05-01,1,8.52,10.02,58.5,0.0
2022-05-07,1,1.99,-1.99,56.51,1.99
2022-05-21,3,15.0,-6.39,50.12,8.38
2022-08-05,1,0.27,0.16,50.28,8.22
2022-08-06,1,0.1,0.31,50.59,7.91
2022-08-13,2,0.35,-0.35,50.24,8.26
2022-08-14,1,1.9,3.17,53.41,5.09
2022-08-15,1,0.22,-0.22,53.19,5.31
2022-08-22,1,0.1,-0.1,53.09,5.41
2022-08-27,1,0.12,-0.12,52.97,5.53
2022-08-28,1,0.68,1.03,54.0,4.5
2022-09-17,1,0.18,-0.18,53.82,4.68
2022-09-24,1,1.22,-1.22,52.6,5.9
2022-09-25,1,0.43,-0.43,52.17,6.33
2022-10-07,1,0.3,-0.3,51.87,6.63
2022-10-08,2,0.94,-0.07,51.8,6.7
2022-10-14,1,0.11,-0.11,51.69,6.81
2022-10-19,1,0.71,-0.71,50.98,7.52
2022-10-21,1,10.29,11.09,62.07,0.0
2022-10-22,1,0.14,-0.14,61.93,0.14
2022-10-31,1,1.17,-1.17,60.76,1.31
2022-11-05,2,1.2,0.2,60.96,1.11
2022-11-06,1,0.11,-0.11,60.85,1.22
2022-11-11,1,0.5,-0.5,60.35,1.72
2022-11-19,1,0.12,-0.12,60.23,1.84
2022-12-11,1,0.57,-0.57,59.66,2.41
2023-01-01,1,0.11,-0.11,59.55,2.52
2023-01-15,2,0.68,-0.68,58.87,3.2
2023-01-17,1,0.11,-0.11,58.76,3.31
2023-01-28,1,0.13,0.42,59.18,2.89
2023-02-04,1,0.49,-0.49,58.69,3.38
2023-02-11,1,0.96,-0.96,57.73,4.34
2023-02-17,1,0.83,-0.83,56.9,5.17
2023-02-19,1,0.48,-0.48,56.42,5.65
2023-02-20,1,0.54,-0.54,55.88,6.19
2023-02-21,1,0.84,-0.84,55.04,7.03
2023-02-25,1,0.53,-0.53,54.51,7.56
2023-02-27,1,0.8,-0.8,53.71,8.36
2023-02-28,2,1.37,4.92,58.63,3.44
2023-03-04,1,0.1,-0.1,58.53,3.54
2023-03-18,3,0.8,-0.8,57.73,4.34
2023-03-26,2,10.68,-10.68,47.05,15.02
2023-03-27,1,0.52,-0.52,46.53,15.54
2023-03-31,1,11.66,10.86,57.39,4.68
2023-04-01,3,10.07,12.99,70.38,0.0
2023-04-05,1,0.8,-0.8,69.58,0.8
2023-04-08,2,0.64,-0.64,68.94,1.44
2023-04-15,2,0.74,-0.74,68.2,2.18
2023-04-18,1,15.0,12.05,80.25,0.0
2023-04-21,1,1.13,1.0,81.25,0.0
2023-04-22,1,0.28,-0.28,80.97,0.28
2023-04-25,1,0.65,-0.65,80.32,0.93
2023-04-29,1,7.53,-7.53,72.79,8.46
2023-04-30,1,0.9,2.21,75.0,6.25
2023-05-06,1,4.05,-4.05,70.95,10.3
2023-05-08,1,1.1,-1.1,69.85,11.4
2023-05-13,1,8.54,10.88,80.73,0.52
2023-08-30,1,0.36,0.88,81.61,0.0
2023-10-21,1,1.55,1.0,82.61,0.0
2023-12-17,1,1.17,-1.17,81.44,1.17
2024-02-03,1,0.3,0.94,82.38,0.23
2024-02-17,1,0.22,0.65,83.03,0.0
2024-03-12,1,0.18,0.56,83.59,0.0
2024-04-09,2,0.44,0.11,83.7,0.0
2024-05-05,1,0.18,-0.18,83.52,0.18
2024-05-10,1,0.1,-0.1,83.42,0.28
2024-05-18,1,0.62,1.15,84.57,0.0
2024-08-10,2,1.99,1.34,85.91,0.0
2024-08-11,1,0.92,2.53,88.44,0.0
