test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2021-11,data\historical_csv\football-data\2122\B1.csv:119:home,data\historical_csv\football-data\2122\B1.csv:119,data\historical_csv\football-data\2122\B1.csv,119,2021-11-05,B1,Oud-Heverlee Leuven,Oostende,home,0.4970961823934177,0.4903947771720581,2.225,2.25,9.112837920782923,0.004701405221359606,5,0.0,WH,2.0-3.0,sportsbook,0.449438202247191,1.1060390058253544,0.006701405221359591,0.009457737532248366,0.7997569156182036,0.24710461455010999,0.3975561095965437,0.2,1.1235955056179803,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4970961823934177,0.24139383245115956,0.2615099851554228,1.041314249009638,0.4970961823934177,0.0,0.2355861972379949,0.005710115641130082,15.97938144329898,0.0793650793650793,0.08533147651106476,0.042665738255532396,0.04266573825553237,home,9.245260739032783,5.101355223476838,0.42,0.4723656414538284,0.49810976460261425,0.4723656414538284,0.0,,,0.0,lower_clv,True,0.5421595740457542,1.844475405161078,20.630505225180308,True,home,True,0.51
2021-11,data\historical_csv\football-data\2122\SP2.csv:163:home,data\historical_csv\football-data\2122\SP2.csv:163,data\historical_csv\football-data\2122\SP2.csv,163,2021-11-07,SP2,Almeria,Burgos,home,0.6294575586352333,0.616145259982506,1.7153999999999998,1.73,5.693557897399071,0.011312298652727289,5,0.0,WH,1.5-2.0,sportsbook,0.5829544129649062,1.0797714960828793,0.013312298652727317,0.017971503396121254,0.5396462895741839,0.3962168181230282,0.339684435961928,0.2,0.8511134429287637,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6294575586352333,0.23911569881435893,0.13142674255040773,0.9002075491818455,0.6294575586352333,0.0,0.4980308160848256,0.012114982843738496,13.815789473684204,0.08048566247308186,0.09448083274524455,0.04724041637262223,0.047240416372622315,home,7.48656205918971,3.3426565436337645,0.47,0.6024405767962795,0.6324901565865254,0.6024405767962795,0.0,,,0.0,lower_clv,True,0.6733347606525323,1.4851453666685717,15.50384484233538,True,home,True,0.34
2021-12,data\historical_csv\football-data\2122\B1.csv:146:home,data\historical_csv\football-data\2122\B1.csv:146,data\historical_csv\football-data\2122\B1.csv,146,2021-12-03,B1,St Truiden,St. Gilloise,home,0.2491322587215617,0.23960760899493816,4.43,4.5,6.1461707847575875,0.007524649726623528,5,0.0,WH,4.0-5.0,sportsbook,0.22573363431151244,1.1036559061365183,0.009524649726623535,0.030203433972126915,1.4883995840570443,0.06206688233570715,0.3708083502563644,0.2,1.5801354401805856,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2491322587215617,0.2780991634364587,0.4727685778419797,1.0563161756054789,0.4727685778419797,-0.22363631912041798,0.22363631912041798,0.007524649726623528,12.5,0.0771241830065359,0.04282157910991122,0.051937137457433724,-0.009115558347522507,away,10.913649336049984,10.913649336049984,0.32,0.25036941159379233,0.24670329000871832,0.25036941159379233,0.0,,,0.0,lower_clv,True,0.210824674735707,4.743277803006764,-6.604669092081794,False,away,False,-0.32
2021-12,data\historical_csv\football-data\2122\D2.csv:139:home,data\historical_csv\football-data\2122\D2.csv:139,data\historical_csv\football-data\2122\D2.csv,139,2021-12-04,D2,Hansa Rostock,Ingolstadt,home,0.6345145420320519,0.6093168669209921,1.8134000000000001,1.83,10.493520647452703,0.023197675111059853,5,0.0,B365,1.5-2.0,sportsbook,0.5514503143266791,1.150628670520923,0.02519767511105986,0.03655972176267009,0.5952035362298188,0.4026087040501446,0.3776652992067213,0.2,0.9154075217822744,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6345145420320519,0.2292089706251252,0.13627648734282283,0.897898628119901,0.6345145420320519,0.0,0.4982380546892291,0.023197675111059853,21.19205298013245,0.0510920502799912,0.11462849847751222,0.05731424923875611,0.05731424923875611,home,11.043531292420939,11.043531292420939,1.36,0.6123499023514997,0.6355457857721719,0.6123499023514997,0.0,,,0.0,lower_clv,True,0.6064923221779523,1.6488254895114527,9.98131770374988,True,draw,False,-1.36
2021-12,data\historical_csv\football-data\2122\G1.csv:79:away,data\historical_csv\football-data\2122\G1.csv:79,data\historical_csv\football-data\2122\G1.csv,79,2021-12-04,G1,Atromitos,Apollon,away,0.23119820224791787,0.21964916130849998,4.92,5.0,8.067387363781986,0.009549040939417873,5,0.0,IW,4.0-5.0,sportsbook,0.2032520325203252,1.1374951550597558,0.011549040939417887,0.0413024013447054,1.5933085305042167,0.05345260872266914,0.36837006787884674,0.2,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,0.47295342322265616,0.29584837452942586,0.23119820224791787,1.053029119294055,0.47295342322265616,-0.24175522097473828,0.24175522097473828,0.01665626412606315,11.111111111111116,0.048896434634974506,0.04052160788080875,0.020260803940404443,0.020260803940404304,home,4.666068530477764,4.666068530477764,0.12,0.21273591164731256,0.22870758564992466,0.21273591164731256,0.0,,,0.0,lower_clv,True,0.22778802035245413,4.390046493457865,12.071706013407436,True,home,False,-0.12
2021-12,data\historical_csv\football-data\2122\B1.csv:153:draw,data\historical_csv\football-data\2122\B1.csv:153,data\historical_csv\football-data\2122\B1.csv,153,2021-12-05,B1,Standard,Charleroi,draw,0.2705801500737049,0.25399791538039773,4.038,4.1,2.564358230604613,0.014582234693307154,5,0.0,BW,4.0-5.0,sportsbook,0.24764735017335313,1.0926026459976204,0.016582234693307163,0.05389247766081516,1.3957495198906458,0.07321361761390867,0.37766211455731247,0.2,1.535413571074784,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,0.4239261321011444,0.2705801500737049,0.3054937178251507,1.0797729808052612,0.4239261321011444,-0.1533459820274395,0.11843241427599366,0.014582234693307154,5.670103092783507,0.05989591107661374,0.04046091244343539,0.020230456221717735,0.020230456221717652,home,5.556956823854817,5.556956823854817,0.18,0.26140900649790694,0.26824791805314646,0.26140900649790694,0.0,,,0.0,lower_clv,True,0.27815894427708326,3.595066851432493,12.32058169908623,True,away,False,-0.18
2021-12,data\historical_csv\football-data\2122\SC0.csv:98:home,data\historical_csv\football-data\2122\SC0.csv:98,data\historical_csv\football-data\2122\SC0.csv,98,2021-12-05,SC0,Livingston,Hearts,home,0.2560435933501445,0.24777025616436704,4.0968,4.16,1.5065185454178787,0.006273337185777433,5,0.0,PS,4.0-5.0,sportsbook,0.2440929505955868,1.048959393236872,0.00827333718577744,0.024501051183102734,1.4102061811662034,0.06555832169565415,0.36107425799037957,0.2,1.5426674477641011,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2560435933501445,0.2819577314637243,0.4619986751861311,1.0625459434029505,0.4619986751861311,-0.2059550818359866,0.2059550818359866,0.015227267386179577,12.432432432432439,0.027980703560502196,0.022202029445275495,0.011101014722637775,0.01110101472263772,away,5.399875951143635,5.399875951143635,0.17,0.2572736671332348,0.25364318333633656,0.2572736671332348,0.0,,,0.0,lower_clv,True,0.2458781737230086,4.06705477293214,0.7313702108421749,True,away,False,-0.17
2021-12,data\historical_csv\football-data\2122\D2.csv:147:away,data\historical_csv\football-data\2122\D2.csv:147,data\historical_csv\football-data\2122\D2.csv,147,2021-12-10,D2,Schalke 04,Nurnberg,away,0.30219022088253183,0.28789405526619943,3.842,3.9,10.608896033273819,0.012296165616332415,5,0.0,BW,3.0-4.0,sportsbook,0.2602811035918792,1.1610148286306874,0.014296165616332401,0.040690150662129505,1.345993064346365,0.09131892959703337,0.4067459414211839,0.2,1.5096304008328953,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.41855476620620097,0.27925501291126714,0.30219022088253183,1.0823958941160785,0.41855476620620097,-0.11636454532366913,0.11636454532366913,0.015150202068281668,17.469879518072283,0.05944055944055959,0.060166018462289805,0.030083009231144875,0.03008300923114493,home,8.162033693865906,8.162033693865906,0.29,0.2815253349658144,0.3000406779946549,0.2815253349658144,0.0,,,0.0,lower_clv,True,0.2724408326726931,3.6705217429774453,4.67176791284869,True,home,False,-0.29
2021-12,data\historical_csv\football-data\2122\I2.csv:162:home,data\historical_csv\football-data\2122\I2.csv:162,data\historical_csv\football-data\2122\I2.csv,162,2021-12-10,I2,Cremonese,Crotone,home,0.5471061763299465,0.5330356378786342,1.9604,1.98,4.49630644972745,0.012070538451312295,5,0.0,BW,1.5-2.0,sportsbook,0.5100999795960008,1.0725469480772272,0.014070538451312342,0.022062515419370526,0.6731485340532554,0.2993251681783745,0.36828372056798536,0.2,0.9997959600081652,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5471061763299465,0.25708740266775676,0.19580642100229662,0.9984659810958169,0.5471061763299465,0.0,0.3512997553276499,0.012070538451312295,13.142857142857146,0.06943842237959874,0.07484849932716847,0.03742424966358432,0.03742424966358415,home,6.073015199958185,6.073015199958185,0.63,0.5410784288918495,0.5472597124394177,0.5410784288918495,0.0,,,0.0,lower_clv,True,0.5471942588407068,1.8275045540839803,7.271962503132157,True,home,True,0.61
2021-12,data\historical_csv\football-data\2122\B1.csv:158:away,data\historical_csv\football-data\2122\B1.csv:158,data\historical_csv\football-data\2122\B1.csv,158,2021-12-11,B1,St Truiden,Cercle Brugge,away,0.37422919281401823,0.3680812060592269,2.862,2.9,5.3448411741507496,0.004147986754791359,5,0.0,WH,2.0-3.0,sportsbook,0.3494060097833683,1.0710439498337203,0.006147986754791335,0.011084081184582508,1.0515206811342592,0.14004748875423165,0.3935097357281205,0.2,1.3277428371767819,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.3238533113326947,0.30191749585328714,0.37422919281401823,1.0945349443048298,0.37422919281401823,0.0,0.05037588148132355,0.010919607460790716,5.8394160583941535,0.06740823136818697,0.05117792145095029,0.02558896072547509,0.0255889607254752,away,3.9699994023198917,3.9699994023198917,0.21,0.3632774262834378,0.3726368184341016,0.3632774262834378,0.0,,,0.0,lower_clv,True,0.3747345547526432,2.668555614413742,7.2490295702065,True,away,True,0.39
