date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12-03,1,1.36,-1.36,-1.36,1.36,98.64
2021-12-04,1,3.78,-3.78,-5.14,5.14,96.22
2021-12-05,1,0.68,-0.68,-5.82,5.82,99.32
2021-12-06,0,0.0,0.0,-5.82,5.82,100.0
2021-12-07,0,0.0,0.0,-5.82,5.82,100.0
2021-12-08,0,0.0,0.0,-5.82,5.82,100.0
2021-12-09,0,0.0,0.0,-5.82,5.82,100.0
2021-12-10,2,3.31,1.14,-4.68,4.68,96.69
2021-12-11,3,2.55,0.83,-3.85,3.85,97.45
2021-12-12,1,2.66,2.74,-1.11,1.11,97.34
2021-12-13,0,0.0,0.0,-1.11,1.11,100.0
2021-12-14,0,0.0,0.0,-1.11,1.11,100.0
2021-12-15,0,0.0,0.0,-1.11,1.11,100.0
2021-12-16,0,0.0,0.0,-1.11,1.11,100.0
2021-12-17,0,0.0,0.0,-1.11,1.11,100.0
2021-12-18,0,0.0,0.0,-1.11,1.11,100.0
2021-12-19,0,0.0,0.0,-1.11,1.11,100.0
2021-12-20,0,0.0,0.0,-1.11,1.11,100.0
2021-12-21,0,0.0,0.0,-1.11,1.11,100.0
2021-12-22,0,0.0,0.0,-1.11,1.11,100.0
2021-12-23,0,0.0,0.0,-1.11,1.11,100.0
2021-12-24,0,0.0,0.0,-1.11,1.11,100.0
2021-12-25,0,0.0,0.0,-1.11,1.11,100.0
2021-12-26,0,0.0,0.0,-1.11,1.11,100.0
2021-12-27,0,0.0,0.0,-1.11,1.11,100.0
2021-12-28,0,0.0,0.0,-1.11,1.11,100.0
2021-12-29,0,0.0,0.0,-1.11,1.11,100.0
2021-12-30,0,0.0,0.0,-1.11,1.11,100.0
2021-12-31,0,0.0,0.0,-1.11,1.11,100.0
2022-01-01,0,0.0,0.0,-1.11,1.11,100.0
2022-01-02,1,0.48,-0.48,-1.59,1.59,99.52
2022-01-03,0,0.0,0.0,-1.59,1.59,100.0
2022-01-04,0,0.0,0.0,-1.59,1.59,100.0
2022-01-05,0,0.0,0.0,-1.59,1.59,100.0
2022-01-06,0,0.0,0.0,-1.59,1.59,100.0
2022-01-07,0,0.0,0.0,-1.59,1.59,100.0
2022-01-08,0,0.0,0.0,-1.59,1.59,100.0
2022-01-09,0,0.0,0.0,-1.59,1.59,100.0
2022-01-10,0,0.0,0.0,-1.59,1.59,100.0
2022-01-11,0,0.0,0.0,-1.59,1.59,100.0
2022-01-12,0,0.0,0.0,-1.59,1.59,100.0
2022-01-13,1,0.68,0.6,-0.99,0.99,99.32
2022-01-14,1,0.8,1.96,0.97,0.0,99.2
2022-01-15,0,0.0,0.0,0.97,0.0,100.0
2022-01-16,0,0.0,0.0,0.97,0.0,100.0
2022-01-17,0,0.0,0.0,0.97,0.0,100.0
2022-01-18,0,0.0,0.0,0.97,0.0,100.0
2022-01-19,0,0.0,0.0,0.97,0.0,100.0
2022-01-20,0,0.0,0.0,0.97,0.0,100.0
2022-01-21,0,0.0,0.0,0.97,0.0,100.0
2022-01-22,0,0.0,0.0,0.97,0.0,100.0
2022-01-23,0,0.0,0.0,0.97,0.0,100.0
2022-01-24,0,0.0,0.0,0.97,0.0,100.0
2022-01-25,0,0.0,0.0,0.97,0.0,100.0
2022-01-26,0,0.0,0.0,0.97,0.0,100.0
2022-01-27,0,0.0,0.0,0.97,0.0,100.0
2022-01-28,0,0.0,0.0,0.97,0.0,100.0
2022-01-29,0,0.0,0.0,0.97,0.0,100.0
2022-01-30,0,0.0,0.0,0.97,0.0,100.0
2022-01-31,0,0.0,0.0,0.97,0.0,100.0
2022-02-01,0,0.0,0.0,0.97,0.0,100.0
2022-02-02,0,0.0,0.0,0.97,0.0,100.0
2022-02-03,0,0.0,0.0,0.97,0.0,100.0
2022-02-04,0,0.0,0.0,0.97,0.0,100.0
2022-02-05,1,0.5,-0.5,0.47,0.5,99.5
2022-02-06,1,0.88,-0.88,-0.41,1.38,99.12
2022-02-07,0,0.0,0.0,-0.41,1.38,100.0
2022-02-08,0,0.0,0.0,-0.41,1.38,100.0
2022-02-09,0,0.0,0.0,-0.41,1.38,100.0
2022-02-10,0,0.0,0.0,-0.41,1.38,100.0
2022-02-11,0,0.0,0.0,-0.41,1.38,100.0
2022-02-12,3,5.15,5.98,5.57,0.0,94.85
2022-02-13,6,26.76,-20.87,-15.3,20.87,73.24
2022-02-14,0,0.0,0.0,-15.3,20.87,100.0
2022-02-15,0,0.0,0.0,-15.3,20.87,100.0
2022-02-16,0,0.0,0.0,-15.3,20.87,100.0
2022-02-17,0,0.0,0.0,-15.3,20.87,100.0
2022-02-18,1,3.36,4.77,-10.53,16.1,96.64
2022-02-19,3,6.9,10.38,-0.15,5.72,93.1
2022-02-20,1,0.59,-0.59,-0.74,6.31,99.41
2022-02-21,0,0.0,0.0,-0.74,6.31,100.0
2022-02-22,0,0.0,0.0,-0.74,6.31,100.0
2022-02-23,0,0.0,0.0,-0.74,6.31,100.0
2022-02-24,0,0.0,0.0,-0.74,6.31,100.0
2022-02-25,1,1.3,0.8,0.06,5.51,98.7
2022-02-26,3,6.44,5.71,5.77,0.0,93.56
2022-02-27,0,0.0,0.0,5.77,0.0,100.0
2022-02-28,0,0.0,0.0,5.77,0.0,100.0
2022-03-01,0,0.0,0.0,5.77,0.0,100.0
2022-03-02,0,0.0,0.0,5.77,0.0,100.0
2022-03-03,1,5.42,6.37,12.14,0.0,94.58
2022-03-04,0,0.0,0.0,12.14,0.0,100.0
2022-03-05,3,6.46,3.81,15.95,0.0,93.54
2022-03-06,0,0.0,0.0,15.95,0.0,100.0
2022-03-07,0,0.0,0.0,15.95,0.0,100.0
2022-03-08,0,0.0,0.0,15.95,0.0,100.0
2022-03-09,0,0.0,0.0,15.95,0.0,100.0
2022-03-10,0,0.0,0.0,15.95,0.0,100.0
2022-03-11,0,0.0,0.0,15.95,0.0,100.0
2022-03-12,2,1.23,-1.23,14.72,1.23,98.77
2022-03-13,2,2.44,-2.44,12.28,3.67,97.56
2022-03-14,0,0.0,0.0,12.28,3.67,100.0
2022-03-15,2,3.33,1.24,13.52,2.43,96.67
2022-03-16,0,0.0,0.0,13.52,2.43,100.0
2022-03-17,0,0.0,0.0,13.52,2.43,100.0
2022-03-18,0,0.0,0.0,13.52,2.43,100.0
2022-03-19,3,9.7,4.31,17.83,0.0,90.3
2022-03-20,1,1.77,-1.77,16.06,1.77,98.23
2022-03-21,0,0.0,0.0,16.06,1.77,100.0
2022-03-22,0,0.0,0.0,16.06,1.77,100.0
2022-03-23,0,0.0,0.0,16.06,1.77,100.0
2022-03-24,0,0.0,0.0,16.06,1.77,100.0
2022-03-25,0,0.0,0.0,16.06,1.77,100.0
2022-03-26,2,4.25,0.41,16.47,1.36,95.75
2022-03-27,3,6.16,16.5,32.97,0.0,93.84
2022-03-28,1,0.94,1.2,34.17,0.0,99.06
2022-03-29,0,0.0,0.0,34.17,0.0,100.0
2022-03-30,0,0.0,0.0,34.17,0.0,100.0
2022-03-31,0,0.0,0.0,34.17,0.0,100.0
2022-04-01,0,0.0,0.0,34.17,0.0,100.0
2022-04-02,0,0.0,0.0,34.17,0.0,100.0
2022-04-03,0,0.0,0.0,34.17,0.0,100.0
2022-04-04,0,0.0,0.0,34.17,0.0,100.0
2022-04-05,0,0.0,0.0,34.17,0.0,100.0
2022-04-06,0,0.0,0.0,34.17,0.0,100.0
2022-04-07,0,0.0,0.0,34.17,0.0,100.0
2022-04-08,0,0.0,0.0,34.17,0.0,100.0
2022-04-09,1,2.35,1.8,35.97,0.0,97.65
2022-04-10,4,12.61,9.34,45.31,0.0,87.39
2022-04-11,0,0.0,0.0,45.31,0.0,100.0
2022-04-12,0,0.0,0.0,45.31,0.0,100.0
2022-04-13,0,0.0,0.0,45.31,0.0,100.0
2022-04-14,0,0.0,0.0,45.31,0.0,100.0
2022-04-15,0,0.0,0.0,45.31,0.0,100.0
2022-04-16,1,2.58,5.56,50.87,0.0,97.42
2022-04-17,0,0.0,0.0,50.87,0.0,100.0
2022-04-18,0,0.0,0.0,50.87,0.0,100.0
2022-04-19,0,0.0,0.0,50.87,0.0,100.0
2022-04-20,0,0.0,0.0,50.87,0.0,100.0
2022-04-21,0,0.0,0.0,50.87,0.0,100.0
2022-04-22,0,0.0,0.0,50.87,0.0,100.0
2022-04-23,0,0.0,0.0,50.87,0.0,100.0
2022-04-24,0,0.0,0.0,50.87,0.0,100.0
2022-04-25,0,0.0,0.0,50.87,0.0,100.0
2022-04-26,0,0.0,0.0,50.87,0.0,100.0
2022-04-27,0,0.0,0.0,50.87,0.0,100.0
2022-04-28,0,0.0,0.0,50.87,0.0,100.0
2022-04-29,1,4.69,3.91,54.78,0.0,95.31
2022-04-30,2,7.33,7.96,62.74,0.0,92.67
2022-05-01,1,2.47,2.9,65.64,0.0,97.53
2022-05-02,0,0.0,0.0,65.64,0.0,100.0
2022-05-03,0,0.0,0.0,65.64,0.0,100.0
2022-05-04,0,0.0,0.0,65.64,0.0,100.0
2022-05-05,0,0.0,0.0,65.64,0.0,100.0
2022-05-06,0,0.0,0.0,65.64,0.0,100.0
2022-05-07,1,1.06,-1.06,64.58,1.06,98.94
2022-05-08,0,0.0,0.0,64.58,1.06,100.0
2022-05-09,0,0.0,0.0,64.58,1.06,100.0
2022-05-10,0,0.0,0.0,64.58,1.06,100.0
2022-05-11,0,0.0,0.0,64.58,1.06,100.0
2022-05-12,0,0.0,0.0,64.58,1.06,100.0
2022-05-13,0,0.0,0.0,64.58,1.06,100.0
2022-05-14,0,0.0,0.0,64.58,1.06,100.0
2022-05-15,0,0.0,0.0,64.58,1.06,100.0
2022-05-16,0,0.0,0.0,64.58,1.06,100.0
2022-05-17,0,0.0,0.0,64.58,1.06,100.0
2022-05-18,0,0.0,0.0,64.58,1.06,100.0
2022-05-19,0,0.0,0.0,64.58,1.06,100.0
2022-05-20,0,0.0,0.0,64.58,1.06,100.0
2022-05-21,3,10.51,-6.09,58.49,7.15,89.49
2022-05-22,0,0.0,0.0,58.49,7.15,100.0
2022-05-23,0,0.0,0.0,58.49,7.15,100.0
2022-05-24,0,0.0,0.0,58.49,7.15,100.0
2022-05-25,0,0.0,0.0,58.49,7.15,100.0
2022-05-26,0,0.0,0.0,58.49,7.15,100.0
2022-05-27,0,0.0,0.0,58.49,7.15,100.0
2022-05-28,0,0.0,0.0,58.49,7.15,100.0
2022-05-29,0,0.0,0.0,58.49,7.15,100.0
2022-05-30,0,0.0,0.0,58.49,7.15,100.0
2022-05-31,0,0.0,0.0,58.49,7.15,100.0
2022-09-01,0,0.0,0.0,58.49,7.15,100.0
2022-09-02,0,0.0,0.0,58.49,7.15,100.0
2022-09-03,0,0.0,0.0,58.49,7.15,100.0
2022-09-04,0,0.0,0.0,58.49,7.15,100.0
2022-09-05,0,0.0,0.0,58.49,7.15,100.0
2022-09-06,0,0.0,0.0,58.49,7.15,100.0
2022-09-07,0,0.0,0.0,58.49,7.15,100.0
2022-09-08,0,0.0,0.0,58.49,7.15,100.0
2022-09-09,0,0.0,0.0,58.49,7.15,100.0
