test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,predicted_closing_edge_pct,lower_closing_edge_pct,predicted_positive_clv_probability,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2021-12,data\historical_csv\football-data\2122\SP2.csv:211:home,data\historical_csv\football-data\2122\SP2.csv:211,data\historical_csv\football-data\2122\SP2.csv,211,2021-12-10,SP2,Sp Gijon,Huesca,home,0.4286453788694695,0.41816066571325167,2.274,2.3,-4.91026461680657,0.008484713156217868,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,0.9747395915491737,0.01048471315621785,0.01979424851982744,0.8215403953283443,0.18373686082615107,0.35214949401209195,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4286453788694695,0.30192038298400675,0.2694342381465237,1.0780381637614709,0.4286453788694695,0.0,0.15921114072294584,0.008484713156217868,2.678571428571419,0.08061594202898559,0.026298354561003434,0.013149177280501717,0.013149177280501717,home,1.4745085136608669,1.4745085136608669,0.484164323290641,0.12,0.44623794421134944,0.4278381582798731,0.43945298911125363,0.36875184990543,,,0.0,lower_clv,True,0.4385037799881931,2.280482052006314,-0.2842404306848789,False,draw,False,-0.12
2021-12,data\historical_csv\football-data\2122\B1.csv:158:away,data\historical_csv\football-data\2122\B1.csv:158,data\historical_csv\football-data\2122\B1.csv,158,2021-12-11,B1,St Truiden,Cercle Brugge,away,0.37422919281401823,0.3680812060592269,2.862,2.9,5.3448411741507496,0.004147986754791359,5,0.0,WH,2.0-3.0,sportsbook,0.3494060097833683,1.0710439498337203,0.006147986754791335,0.011084081184582508,1.0515206811342592,0.14004748875423165,0.3935097357281205,0.2,1.3277428371767819,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.3238533113326947,0.30191749585328714,0.37422919281401823,1.0945349443048298,0.37422919281401823,0.0,0.05037588148132355,0.010919607460790716,5.8394160583941535,0.06740823136818697,0.05117792145095029,0.02558896072547509,0.0255889607254752,away,6.084626961201874,6.084626961201874,0.6865201413719939,0.33,0.3706660620587067,0.369055279741927,0.37007208309959927,0.36875184990543,,,0.0,lower_clv,True,0.3747345547526432,2.668555614413742,7.2490295702065,True,away,True,0.61
2021-12,data\historical_csv\football-data\2122\E2.csv:252:home,data\historical_csv\football-data\2122\E2.csv:252,data\historical_csv\football-data\2122\E2.csv,252,2021-12-11,E2,Fleetwood Town,Gillingham,home,0.5316150830607956,0.5194938547061433,1.9604,1.98,1.8415752765923221,0.010121228354652368,5,0.0,BW,1.5-2.0,sportsbook,0.5100999795960008,1.0421782088323837,0.012121228354652347,0.019038640319192942,0.6731485340532554,0.28261459653773663,0.35785591384297416,0.2,0.9997959600081652,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5316150830607956,0.2494596175088259,0.21892529943037836,1.0148105218190615,0.5316150830607956,0.0,0.3126897836304173,0.014854310789326983,9.999999999999986,0.07647907647907637,0.062446182256506,0.03122309112825311,0.03122309112825289,home,5.342023887247954,5.342023887247954,0.7528918840062614,0.56,0.5373496423548662,0.5393605601579099,0.5380911720147463,0.36875184990543,,,0.0,lower_clv,True,0.5290931051828694,1.8900265193483705,3.7234123400497143,True,home,True,0.54
2021-12,data\historical_csv\football-data\2122\N1.csv:140:home,data\historical_csv\football-data\2122\N1.csv:140,data\historical_csv\football-data\2122\N1.csv,140,2021-12-11,N1,Zwolle,For Sittard,home,0.5228425503533685,0.5068772830637751,1.98,2.0,0.36170204662746563,0.013965267289593318,5,0.0,BW,1.5-2.0,sportsbook,0.5050505050505051,1.0352282496996696,0.015965267289593355,0.026710273064337917,0.6830968447064438,0.2733643324600146,0.35715209642465595,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5228425503533685,0.25693967441875665,0.22021777522787497,1.0214291423882222,0.5228425503533685,0.0,0.30262477512549346,0.013965267289593318,9.289617486338786,0.055984555984555984,0.04935077704441049,0.024675388522205174,0.024675388522205313,home,4.551201438566329,4.551201438566329,0.7564361747805357,0.46,0.5280363709018502,0.5298758180382249,0.5287146704361916,0.36875184990543,,,0.0,lower_clv,True,0.45512896497501243,2.1971794303509165,-9.884464934947534,False,away,False,-0.46
2021-12,data\historical_csv\football-data\2122\SC0.csv:102:home,data\historical_csv\football-data\2122\SC0.csv:102,data\historical_csv\football-data\2122\SC0.csv,102,2021-12-11,SC0,St Johnstone,Aberdeen,home,0.30027624441006406,0.2940077717883871,3.352,3.4,-1.4485948965326512,0.004268472621676973,5,0.0,WH,3.0-4.0,sportsbook,0.2983293556085919,1.0065259712625347,0.006268472621676957,0.014215152550822,1.2095571826198366,0.09016582295701253,0.36320128819630254,0.2,1.4319809069212486,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.30027624441006406,0.31699618834053006,0.3827275672494058,1.093017801806094,0.3827275672494058,-0.08245132283934176,0.08245132283934176,0.00764352443642715,3.0303030303030276,0.06223358908780918,0.023390209097062464,0.014887119534326199,0.008503089562736266,away,3.235742182116411,3.235742182116411,0.559134752520873,0.14,0.3079825244096552,0.28992617499059997,0.30132421215883975,0.36875184990543,,,0.0,lower_clv,True,0.25693870397409235,3.891978843719987,-13.874146427884249,False,away,False,-0.14
2021-12,data\historical_csv\football-data\2122\SP2.csv:214:home,data\historical_csv\football-data\2122\SP2.csv:214,data\historical_csv\football-data\2122\SP2.csv,214,2021-12-11,SP2,Almeria,Zaragoza,home,0.5591025860836922,0.5391681320824377,1.7644,1.78,-4.869174775374685,0.0179344540012545,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,0.9864806028860665,0.019934454001254487,0.03207721525110221,0.5678106892486476,0.31259570176547247,0.3174644247648826,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5591025860836922,0.2593614774332684,0.18153593648303934,0.9848465315775023,0.5591025860836922,0.0,0.3775666496006529,0.0179344540012545,0.5649717514124353,0.0781376220900345,0.038020915897737595,0.01901045794886884,0.019010457948868756,home,2.688158920898262,2.688158920898262,0.630873792112466,0.35,0.5820004472959548,0.5690273365246189,0.5772165886999966,0.36875184990543,,,0.0,lower_clv,True,0.5863481151624462,1.705471500872741,3.455261439262003,True,home,True,0.27
2021-12,data\historical_csv\football-data\2122\D2.csv:148:home,data\historical_csv\football-data\2122\D2.csv:148,data\historical_csv\football-data\2122\D2.csv,148,2021-12-11,D2,Holstein Kiel,Sandhausen,home,0.5851264073860922,0.5664644807309094,1.6958,1.71,-3.938953357652386,0.016661926655182797,5,0.0,BW,1.5-2.0,sportsbook,0.5896921806816842,0.9922573616453352,0.018661926655182848,0.028475772832772736,0.5281546058877655,0.3423729126205552,0.3090372070875257,0.2,0.8373628965679947,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5851264073860922,0.2400518594404481,0.1748217331734597,0.961002419564659,0.5851264073860922,0.0,0.4103046742126325,0.016661926655182797,3.6363636363636376,0.058479532163742576,0.03264021954078833,0.01632010977039418,0.01632010977039415,home,1.2459796463972577,1.2459796463972577,0.6338205898171371,0.18,0.597039625229374,0.5970195025640155,0.597032204959298,0.36875184990543,,,0.0,lower_clv,True,0.6100898006769279,1.639102963023551,3.459028398793418,True,draw,False,-0.18
2021-12,data\historical_csv\football-data\2122\B1.csv:162:home,data\historical_csv\football-data\2122\B1.csv:162,data\historical_csv\football-data\2122\B1.csv,162,2021-12-12,B1,Gent,Genk,home,0.5207001905742764,0.5087468653108813,2.029,2.05,3.224738971577823,0.009953325263395072,5,0.0,WH,2.0-3.0,sportsbook,0.49285362247412523,1.0565006866752067,0.011953325263395098,0.019115271020772286,0.7075430608436777,0.2711286884640878,0.3684178066208098,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5207001905742764,0.25030388493923683,0.22899592448648676,1.0240414572357663,0.5207001905742764,0.0,0.29170426608778965,0.02180935764366524,2.499999999999991,0.06763681082188988,0.063798673968402,0.031899336984200916,0.03189933698420108,home,8.454701531576791,8.454701531576791,0.7904359823216544,0.82,0.5345229252418767,0.5275585244265519,0.5319547895577428,0.36875184990543,,,0.0,lower_clv,True,0.5960204915290852,1.6777946634594878,20.93255773125138,True,home,True,0.84
2021-12,data\historical_csv\football-data\2122\G1.csv:94:draw,data\historical_csv\football-data\2122\G1.csv:94,data\historical_csv\football-data\2122\G1.csv,94,2021-12-15,G1,Lamia,Volos NFC,draw,0.3079331836758262,0.3003658308845153,3.45,3.5,3.626211655157774,0.005567352791310933,5,0.0,B365,3.0-4.0,sportsbook,0.2898550724637681,1.0623694836816004,0.007567352791310933,0.018079742900238744,1.2383742310432684,0.09482284560873014,0.38133651954725684,0.2,1.4492753623188248,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.3751186055687337,0.3079331836758262,0.3169482107554401,1.094693540480061,0.3751186055687337,-0.0671854218929075,0.05817039481329361,0.0061030834221748095,4.477611940298498,0.05102040816326525,0.03608852348165148,0.018044261740825712,0.018044261740825768,home,3.024588113505045,3.024588113505045,0.5819127309609752,0.12,0.2986219945318987,0.29806066637005973,0.2984150037338166,0.36875184990543,,,0.0,lower_clv,True,0.3032840899757545,3.2972385728507656,4.633011041635315,True,draw,True,0.29
2021-12,data\historical_csv\football-data\2122\D1.csv:154:home,data\historical_csv\football-data\2122\D1.csv:154,data\historical_csv\football-data\2122\D1.csv,154,2021-12-19,D1,FC Koln,Stuttgart,home,0.4919041413358563,0.48287638906563174,1.98,2.0,-4.39047496500492,0.007027752270224551,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,0.9739701998449954,0.009027752270224565,0.014286832900287027,0.6830968447064438,0.2419696842633661,0.33601816684455604,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.4919041413358563,0.24548036857426905,0.26261549008987456,1.044912312019458,0.4919041413358563,0.0,0.22928865124598174,0.008754989055264638,1.522842639593902,0.06438791732909377,0.02215059391240598,0.011075296956203032,0.011075296956202949,home,1.598367409546011,1.598367409546011,0.48070670132752674,0.16,0.51312306772498,0.496381727287576,0.5069496674687907,0.36875184990543,,,0.0,lower_clv,True,0.4889375297325685,2.0452510580379553,-3.190369112951441,False,home,True,0.16
2021-12,data\historical_csv\football-data\2122\G1.csv:103:draw,data\historical_csv\football-data\2122\G1.csv:103,data\historical_csv\football-data\2122\G1.csv,103,2021-12-20,G1,Aris,Ionikos,draw,0.22898642684134882,0.2190861040566409,4.5672,4.64,0.06100544474902936,0.007900322784707937,4,0.0,PS,4.0-5.0,sportsbook,0.21895253109125942,1.0458268086698082,0.009900322784707927,0.034501271073947126,1.5189003256679123,0.052434783677568396,0.3478075583028563,0.25,1.593974426344369,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,0.647785291939973,0.22898642684134882,0.12322828121867806,0.8768180635104728,0.647785291939973,-0.4187988650986242,0.524557010721295,0.007900322784707937,10.47619047619046,0.06213036303097241,0.02607607903404699,0.026405875715178863,-0.0003297966811318734,home,3.6912867636003535,3.6912867636003535,0.6144045211077914,0.1,0.22703469688999903,0.21510605801661756,0.2226359892385858,0.36875184990543,,,0.0,lower_clv,True,0.22670443361766196,4.411029744951986,3.5404489218585633,True,home,False,-0.1
2021-12,data\historical_csv\football-data\2122\T1.csv:191:draw,data\historical_csv\football-data\2122\T1.csv:191,data\historical_csv\football-data\2122\T1.csv,191,2021-12-27,T1,Konyaspor,Besiktas,draw,0.2834178223434885,0.27494275828647885,3.8126,3.87,4.824676024302943,0.006475064057009625,4,0.0,PS,3.0-4.0,sportsbook,0.2622882022766616,1.0805587894667843,0.008475064057009651,0.022846354556920436,1.3383113710977392,0.0803256620219252,0.3793012944140496,0.25,1.5055342810680328,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.34178640429826196,0.2834178223434885,0.37479577335824954,1.0920887773526107,0.37479577335824954,-0.09137795101476104,0.03300936905998758,0.006475064057009625,13.823529411764701,0.03369655801374272,0.0334431747418254,0.016721587370912755,0.016721587370912644,away,5.975053797229695,5.975053797229695,0.6874269453187131,0.21,0.2779600634664787,0.2720756737014939,0.275790183855076,0.36875184990543,,,0.0,lower_clv,True,0.2823620871401516,3.5415519488763585,7.653369343054206,True,home,False,-0.21
2022-01,data\historical_csv\football-data\2122\SP2.csv:239:away,data\historical_csv\football-data\2122\SP2.csv:239,data\historical_csv\football-data\2122\SP2.csv,239,2022-01-02,SP2,Mirandes,Zaragoza,away,0.4296060844392185,0.4144572229411089,2.568,2.6,6.4326148512767745,0.013148861498109581,5,0.0,B365,2.0-3.0,sportsbook,0.3894080996884735,1.1032284248399131,0.015148861498109567,0.030606786017179668,0.9431273858277147,0.18456138778719694,0.4051732633528406,0.2,1.2461059190031154,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.27244130861100085,0.2979526069497806,0.4296060844392185,1.0779998094380936,0.4296060844392185,0.0,0.15716477582821764,0.013148861498109581,0.0,0.10256410256410242,0.0807688751368929,0.04038443756844651,0.040384437568446396,away,4.454119959356552,2.6307264060111044,0.7234703140773,0.17,0.3996523613941242,0.42228376831911063,0.3996523613941242,0.0,,,0.0,lower_clv,True,0.3967693520738231,2.520355956863169,1.890369612557774,True,home,False,-0.17
2022-01,data\historical_csv\football-data\2122\P1.csv:154:home,data\historical_csv\football-data\2122\P1.csv:154,data\historical_csv\football-data\2122\P1.csv,154,2022-01-13,P1,Famalicao,Belenenses,home,0.5626507100116103,0.545669470012285,1.882,1.9,2.6949942563120333,0.014981239999325246,5,0.0,B365,1.5-2.0,sportsbook,0.5313496280552604,1.0589086362418505,0.016981239999325215,0.02662618163054679,0.6323350411631878,0.31657582147656915,0.35578375987568844,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5626507100116103,0.2594444940609092,0.17790479592748057,0.9807778943618826,0.5626507100116103,0.0,0.3847459140841297,0.014981239999325246,11.764705882352944,0.07043343653250767,0.07096596669996891,0.035482983349984454,0.035482983349984454,home,3.556665731222008,1.7332721778765605,0.6838550656903865,0.2,0.5405593633255927,0.5639846568798458,0.5405593633255927,0.0,,,0.0,lower_clv,True,0.6298210050916653,1.5877526978549377,18.53231315825139,True,home,True,0.18
2022-01,data\historical_csv\football-data\2122\N1.csv:164:home,data\historical_csv\football-data\2122\N1.csv:164,data\historical_csv\football-data\2122\N1.csv,164,2022-01-14,N1,Zwolle,Willem II,home,0.3123726560091148,0.3085295519898937,3.45,3.5,6.442695436513324,0.001843104019221093,5,0.0,BW,3.0-4.0,sportsbook,0.2898550724637681,1.077685663231446,0.0038431040192211108,0.005900337253486466,1.2383742310432684,0.09757667622218875,0.3868342476842309,0.2,1.4492753623188248,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3123726560091148,0.28742095330835943,0.4002063906825257,1.0883213604878528,0.4002063906825257,-0.08783373467341093,0.08783373467341093,0.006698571057630517,14.006514657980462,0.05602240896358546,0.041815626831396,0.029814177864640967,0.012001448966755035,away,5.955404184658553,4.132010631313106,0.7950027165024158,0.17,0.3018319148733713,0.2989300259249378,0.3018319148733713,0.0,,,0.0,lower_clv,True,0.391542573256002,2.554000684227436,35.082187773320705,True,home,True,0.42
