month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2021-09,2020-03-01..2021-08-31,ABSTAIN_INNER_VALIDATION,450,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2021-10,2020-04-01..2021-09-30,ABSTAIN_INNER_VALIDATION,902,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2021-11,2020-05-01..2021-10-31,ABSTAIN_INNER_VALIDATION,1470,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2021-12,2020-06-01..2021-11-30,ABSTAIN_INNER_VALIDATION,1922,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2022-01,2020-07-01..2021-12-31,ABSTAIN_INNER_VALIDATION,2429,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2022-02,2020-08-01..2022-01-31,ABSTAIN_INNER_VALIDATION,2880,0,0,0.0,0.0,0.0,2800.0,,,,,,,,
2022-03,2020-09-01..2022-02-28,ABSTAIN_INNER_VALIDATION,3525,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2022-04,2020-10-01..2022-03-31,ABSTAIN_INNER_VALIDATION,4014,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2022-05,2020-11-01..2022-04-30,ABSTAIN_INNER_VALIDATION,4691,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2022-08,2021-02-01..2022-07-31,FROZEN_MODEL_EVALUATED,5100,2,2,0.73,1.18,161.64,3100.0,569.0,1.0,0.5,5.0,0.0234,27.0917,1.0,{'away': 2}
2022-09,2021-03-01..2022-08-31,FROZEN_MODEL_EVALUATED,5669,2,2,0.67,-0.67,-100.0,3000.0,423.0,1.0,0.5,5.0,0.0238,11.6365,1.0,"{'home': 1, 'away': 1}"
2022-10,2021-04-01..2022-09-30,FROZEN_MODEL_EVALUATED,6092,1,1,0.81,0.87,107.41,3100.0,732.0,10.0,0.5,5.0,0.024,13.0154,1.0,{'home': 1}
2022-11,2021-05-01..2022-10-31,FROZEN_MODEL_EVALUATED,6824,0,0,0.0,0.0,0.0,3000.0,340.0,100.0,0.5,5.0,0.0233,,,{}
2022-12,2021-06-01..2022-11-30,FROZEN_MODEL_EVALUATED,7164,0,0,0.0,0.0,0.0,3100.0,259.0,100.0,0.5,5.0,0.0234,,,{}
2023-01,2021-07-01..2022-12-31,FROZEN_MODEL_EVALUATED,7423,0,0,0.0,0.0,0.0,3100.0,500.0,1.0,0.25,5.0,0.0236,,,{}
2023-02,2021-08-01..2023-01-31,FROZEN_MODEL_EVALUATED,7886,6,6,1.02,-0.48,-47.06,2800.0,560.0,1.0,0.0,5.0,0.0228,3.8439,0.5,"{'away': 1, 'home': 4, 'draw': 1}"
2023-03,2021-09-01..2023-02-28,FROZEN_MODEL_EVALUATED,8033,8,4,2.12,-0.79,-37.26,3100.0,437.0,100.0,0.0,5.0,0.0215,-1.9082,0.5,"{'away': 4, 'draw': 2, 'home': 2}"
2023-04,2021-10-01..2023-03-31,FROZEN_MODEL_EVALUATED,8018,15,11,5.31,1.63,30.7,3000.0,656.0,1.0,0.0,5.0,0.0214,7.2345,0.8667,"{'home': 7, 'away': 6, 'draw': 2}"
2023-05,2021-11-01..2023-04-30,FROZEN_MODEL_EVALUATED,8106,7,6,2.34,0.35,14.96,3100.0,431.0,1.0,0.0,5.0,0.0213,-3.0069,0.4286,"{'draw': 1, 'home': 2, 'away': 4}"
2023-08,2022-02-01..2023-07-31,FROZEN_MODEL_EVALUATED,7183,2,2,0.27,0.18,66.67,3100.0,388.0,100.0,0.25,5.0,0.0216,10.6043,1.0,{'home': 2}
2023-09,2022-03-01..2023-08-31,FROZEN_MODEL_EVALUATED,6926,0,0,0.0,0.0,0.0,3000.0,536.0,100.0,0.25,5.0,0.022,,,{}
2023-10,2022-04-01..2023-09-30,FROZEN_MODEL_EVALUATED,6973,1,1,0.49,0.32,65.31,3100.0,484.0,100.0,0.25,5.0,0.0216,4.707,1.0,{'home': 1}
2023-11,2022-05-01..2023-10-31,FROZEN_MODEL_EVALUATED,6780,0,0,0.0,0.0,0.0,3000.0,371.0,1.0,0.25,5.0,0.0216,,,{}
2023-12,2022-06-01..2023-11-30,FROZEN_MODEL_EVALUATED,6806,1,1,0.25,-0.25,-100.0,3100.0,575.0,100.0,0.25,5.0,0.0218,-6.7085,0.0,{'home': 1}
2024-01,2022-07-01..2023-12-31,ABSTAIN_INNER_VALIDATION,7381,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-02,2022-08-01..2024-01-31,FROZEN_MODEL_EVALUATED,7711,4,4,0.54,1.25,231.48,2900.0,496.0,10.0,0.0,5.0,0.0219,3.2127,0.5,"{'home': 2, 'away': 2}"
